"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response"
"GO:0060627","GO:0060627","GO:0060627","regulation of vesicle-mediated transport",379,0.396097911068209,1.67357085868908,1.19005856727894e-07,1.07592999976121e-05,8.4525989006387e-06,2350,"tags=22%, list=15%, signal=19%","ENSG00000012124/ENSG00000130643/ENSG00000163032/ENSG00000185652/ENSG00000207864/ENSG00000171564/ENSG00000145192/ENSG00000171557/ENSG00000067715/ENSG00000007908/ENSG00000164756/ENSG00000175471/ENSG00000125730/ENSG00000167964/ENSG00000171450/ENSG00000125730/ENSG00000079841/ENSG00000100292/ENSG00000169174/ENSG00000118432/ENSG00000196415/ENSG00000179348/ENSG00000167371/ENSG00000182533/ENSG00000041353/ENSG00000101336/ENSG00000176170/ENSG00000188372/ENSG00000099250/ENSG00000166501/ENSG00000109103/ENSG00000204176/ENSG00000150594/ENSG00000196415/ENSG00000128271/ENSG00000128271/ENSG00000169684/ENSG00000148400/ENSG00000155099/ENSG00000100385/ENSG00000120907/ENSG00000188906/ENSG00000183087/ENSG00000116675/ENSG00000173548/ENSG00000151577/ENSG00000135312/ENSG00000071553/ENSG00000175471/ENSG00000187391/ENSG00000105186/ENSG00000125730/ENSG00000006283/ENSG00000154764/ENSG00000166923/ENSG00000106089/ENSG00000153071/ENSG00000100385/ENSG00000128340/ENSG00000165025/ENSG00000163956/ENSG00000172007/ENSG00000033327/ENSG00000115234/ENSG00000153208/ENSG00000166501/ENSG00000184304/ENSG00000134516/ENSG00000101098/ENSG00000166128/ENSG00000136717/ENSG00000000938/ENSG00000091428/ENSG00000025434/ENSG00000186318/ENSG00000123384/ENSG00000143553/ENSG00000112335/ENSG00000169181/ENSG00000196535/ENSG00000102468/ENSG00000160255/ENSG00000167964/ENSG00000169181/ENSG00000185896/ENSG00000150594/ENSG00000006740/ENSG00000145087/ENSG00000166311/ENSG00000114646/ENSG00000167207/ENSG00000105514/ENSG00000104142/ENSG00000131238/ENSG00000114520/ENSG00000065609/ENSG00000169032/ENSG00000118473/ENSG00000173548/ENSG00000110395/ENSG00000188603/ENSG00000148400/ENSG00000161835/ENSG00000166923/ENSG00000136111/ENSG00000131374/ENSG00000073969","FALSE","FALSE","FALSE","FALSE"
"GO:0051346","GO:0051346","GO:0051346","negative regulation of hydrolase activity",270,0.425879473609547,1.74460641716032,2.74118165253829e-07,2.36212762714823e-05,1.85570784240915e-05,1815,"tags=18%, list=12%, signal=17%","ENSG00000106927/ENSG00000012223/ENSG00000090512/ENSG00000145192/ENSG00000167711/ENSG00000166535/ENSG00000137801/ENSG00000162267/ENSG00000100234/ENSG00000101439/ENSG00000127578/ENSG00000100665/ENSG00000125730/ENSG00000117601/ENSG00000137880/ENSG00000149131/ENSG00000151952/ENSG00000181788/ENSG00000167711/ENSG00000132703/ENSG00000075891/ENSG00000162267/ENSG00000125730/ENSG00000137501/ENSG00000166535/ENSG00000090512/ENSG00000166535/ENSG00000106804/ENSG00000134259/ENSG00000160111/ENSG00000150672/ENSG00000102032/ENSG00000112137/ENSG00000135744/ENSG00000140093/ENSG00000099937/ENSG00000011201/ENSG00000019991/ENSG00000128271/ENSG00000128271/ENSG00000064300/ENSG00000188906/ENSG00000111432/ENSG00000177398/ENSG00000104611/ENSG00000183087/ENSG00000145147/ENSG00000164056/ENSG00000103175/ENSG00000125730/ENSG00000015413/ENSG00000060709/ENSG00000105825/ENSG00000134248/ENSG00000136717/ENSG00000151952/ENSG00000134243/ENSG00000105656/ENSG00000048052/ENSG00000123384/ENSG00000125735/ENSG00000114993/ENSG00000100483","FALSE","FALSE","FALSE","FALSE"
"GO:0006959","GO:0006959","GO:0006959","humoral immune response",88,0.600677157918478,2.16821032778399,2.98680775417489e-07,2.49579466125371e-05,1.96071781757318e-05,1713,"tags=35%, list=11%, signal=31%","ENSG00000143954/ENSG00000012223/ENSG00000157131/ENSG00000171564/ENSG00000110169/ENSG00000113600/ENSG00000196092/ENSG00000176919/ENSG00000021852/ENSG00000211899/ENSG00000125730/ENSG00000149131/ENSG00000112116/ENSG00000112936/ENSG00000134830/ENSG00000132703/ENSG00000125730/ENSG00000028277/ENSG00000166482/ENSG00000196415/ENSG00000106804/ENSG00000148346/ENSG00000188372/ENSG00000169508/ENSG00000081189/ENSG00000159189/ENSG00000148346/ENSG00000173372/ENSG00000196415/ENSG00000148400/ENSG00000166482/ENSG00000101425/ENSG00000161031/ENSG00000168214/ENSG00000125730/ENSG00000170890/ENSG00000112561/ENSG00000183018/ENSG00000120054/ENSG00000110651/ENSG00000073754","TRUE","FALSE","FALSE","FALSE"
"GO:0006935","GO:0006935","GO:0006935","chemotaxis",461,0.363658004925887,1.54159003488599,3.09916881466359e-07,2.52384225596406e-05,1.98275224994953e-05,2526,"tags=15%, list=17%, signal=13%","ENSG00000184349/ENSG00000114251/ENSG00000157851/ENSG00000140945/ENSG00000156299/ENSG00000108379/ENSG00000166159/ENSG00000196468/ENSG00000177103/ENSG00000138696/ENSG00000146013/ENSG00000101557/ENSG00000113763/ENSG00000144619/ENSG00000198829/ENSG00000121454/ENSG00000116147/ENSG00000072832/ENSG00000120729/ENSG00000189403/ENSG00000080224/ENSG00000140538/ENSG00000182168/ENSG00000159556/ENSG00000125861/ENSG00000179218/ENSG00000170989/ENSG00000148082/ENSG00000170381/ENSG00000154229/ENSG00000107831/ENSG00000163421/ENSG00000151615/ENSG00000105880/ENSG00000106038/ENSG00000166086/ENSG00000170571/ENSG00000164050/ENSG00000010810/ENSG00000136634/ENSG00000070193/ENSG00000091010/ENSG00000160460/ENSG00000179915/ENSG00000156687/ENSG00000163702/ENSG00000183691/ENSG00000166900/ENSG00000143355/ENSG00000164104/ENSG00000187122/ENSG00000170017/ENSG00000172238/ENSG00000127152/ENSG00000166086/ENSG00000157851/ENSG00000176749/ENSG00000151640/ENSG00000176165/ENSG00000170689/ENSG00000130529/ENSG00000124205/ENSG00000104290/ENSG00000154134/ENSG00000099617/ENSG00000099617/ENSG00000069764/ENSG00000183691/ENSG00000176749/ENSG00000159556/ENSG00000136535/ENSG00000149294/ENSG00000107187/ENSG00000177103/ENSG00000136999/ENSG00000170759/ENSG00000184374/ENSG00000167680/ENSG00000154342/ENSG00000140538/ENSG00000122861/ENSG00000080224/ENSG00000138795/ENSG00000075388/ENSG00000132821/ENSG00000113083/ENSG00000156642/ENSG00000107831/ENSG00000135046/ENSG00000122861/ENSG00000168811/ENSG00000136235/ENSG00000170759/ENSG00000144771/ENSG00000110400","FALSE","FALSE","FALSE","FALSE"
"GO:0009617","GO:0009617","GO:0009617","response to bacterium",272,0.421250549677572,1.71377742956886,3.1413144146645e-07,2.52384225596406e-05,1.98275224994953e-05,1831,"tags=21%, list=12%, signal=19%","ENSG00000143954/ENSG00000171522/ENSG00000012223/ENSG00000171564/ENSG00000164879/ENSG00000141655/ENSG00000187838/ENSG00000165474/ENSG00000007908/ENSG00000150455/ENSG00000211899/ENSG00000125730/ENSG00000147437/ENSG00000112116/ENSG00000111012/ENSG00000175097/ENSG00000197629/ENSG00000125730/ENSG00000211779/ENSG00000167419/ENSG00000160323/ENSG00000162692/ENSG00000151365/ENSG00000118432/ENSG00000135334/ENSG00000148346/ENSG00000101336/ENSG00000158270/ENSG00000277734/ENSG00000084674/ENSG00000108342/ENSG00000121853/ENSG00000081189/ENSG00000266200/ENSG00000277734/ENSG00000148346/ENSG00000107611/ENSG00000148400/ENSG00000171522/ENSG00000170345/ENSG00000101425/ENSG00000161031/ENSG00000096060/ENSG00000168214/ENSG00000173334/ENSG00000174130/ENSG00000172216/ENSG00000130522/ENSG00000125730/ENSG00000197629/ENSG00000197329/ENSG00000170890/ENSG00000096968/ENSG00000164120/ENSG00000164879/ENSG00000162676/ENSG00000140505/ENSG00000001036/ENSG00000165025/ENSG00000175445/ENSG00000165474/ENSG00000136160/ENSG00000154736/ENSG00000134326/ENSG00000277734/ENSG00000124253/ENSG00000000938/ENSG00000025434/ENSG00000153162/ENSG00000112335/ENSG00000141655/ENSG00000179954/ENSG00000108950","FALSE","FALSE","FALSE","FALSE"
"GO:0043312","GO:0043312","GO:0043312","neutrophil degranulation",315,0.40593395618597,1.67606557741612,3.37815859530671e-07,2.55212940453651e-05,2.00497487790662e-05,2069,"tags=20%, list=14%, signal=17%","ENSG00000244734/ENSG00000012223/ENSG00000244734/ENSG00000244734/ENSG00000145192/ENSG00000204389/ENSG00000244734/ENSG00000204389/ENSG00000136279/ENSG00000198805/ENSG00000101439/ENSG00000149925/ENSG00000244734/ENSG00000125730/ENSG00000147234/ENSG00000080824/ENSG00000244734/ENSG00000127951/ENSG00000123146/ENSG00000261371/ENSG00000125730/ENSG00000103196/ENSG00000196415/ENSG00000148346/ENSG00000140678/ENSG00000244734/ENSG00000143119/ENSG00000148346/ENSG00000101160/ENSG00000064601/ENSG00000158825/ENSG00000163191/ENSG00000196415/ENSG00000116260/ENSG00000023697/ENSG00000109861/ENSG00000038002/ENSG00000101425/ENSG00000170266/ENSG00000137509/ENSG00000172057/ENSG00000104763/ENSG00000059804/ENSG00000092531/ENSG00000049860/ENSG00000241839/ENSG00000166825/ENSG00000051620/ENSG00000185475/ENSG00000110934/ENSG00000143162/ENSG00000125730/ENSG00000125810/ENSG00000198805/ENSG00000001036/ENSG00000165025/ENSG00000197746/ENSG00000100299/ENSG00000127329/ENSG00000134516/ENSG00000167658/ENSG00000130038/ENSG00000085719/ENSG00000177105/ENSG00000117971/ENSG00000102393/ENSG00000000938/ENSG00000115828/ENSG00000164713/ENSG00000110719/ENSG00000109323/ENSG00000160255/ENSG00000130755/ENSG00000139370/ENSG00000185896/ENSG00000005893/ENSG00000196743/ENSG00000255587/ENSG00000163754/ENSG00000033627","TRUE","FALSE","FALSE","FALSE"
"GO:0007018","GO:0007018","GO:0007018","microtubule-based movement",245,-0.517123256649266,-1.70682816504534,6.44544355343585e-07,4.67058253579597e-05,3.66924993411962e-05,3195,"tags=45%, list=21%, signal=36%","ENSG00000118096/ENSG00000171811/ENSG00000144451/ENSG00000078018/ENSG00000151746/ENSG00000163462/ENSG00000058668/ENSG00000138175/ENSG00000112486/ENSG00000100078/ENSG00000117245/ENSG00000070761/ENSG00000277586/ENSG00000076826/ENSG00000196659/ENSG00000086061/ENSG00000156313/ENSG00000117155/ENSG00000122970/ENSG00000004809/ENSG00000041353/ENSG00000145491/ENSG00000168556/ENSG00000072864/ENSG00000138095/ENSG00000119333/ENSG00000187240/ENSG00000112290/ENSG00000075945/ENSG00000075073/ENSG00000068796/ENSG00000079616/ENSG00000162069/ENSG00000123607/ENSG00000131437/ENSG00000169126/ENSG00000164627/ENSG00000186868/ENSG00000187535/ENSG00000105948/ENSG00000068796/ENSG00000160401/ENSG00000111837/ENSG00000112144/ENSG00000072864/ENSG00000047578/ENSG00000186094/ENSG00000179636/ENSG00000125409/ENSG00000126756/ENSG00000163462/ENSG00000122735/ENSG00000132681/ENSG00000101350/ENSG00000101222/ENSG00000154429/ENSG00000138002/ENSG00000140463/ENSG00000118965/ENSG00000284862/ENSG00000100346/ENSG00000163913/ENSG00000162643/ENSG00000158560/ENSG00000125863/ENSG00000213123/ENSG00000109971/ENSG00000135338/ENSG00000159079/ENSG00000155761/ENSG00000166171/ENSG00000264364/ENSG00000198003/ENSG00000183914/ENSG00000204104/ENSG00000100360/ENSG00000158486/ENSG00000165115/ENSG00000151023/ENSG00000114446/ENSG00000154099/ENSG00000126870/ENSG00000105479/ENSG00000272514/ENSG00000174844/ENSG00000141577/ENSG00000118690/ENSG00000039139/ENSG00000032742/ENSG00000181378/ENSG00000119650/ENSG00000183833/ENSG00000138175/ENSG00000161800/ENSG00000141013/ENSG00000122735/ENSG00000172426/ENSG00000179532/ENSG00000165506/ENSG00000079974/ENSG00000156042/ENSG00000117155/ENSG00000237649/ENSG00000141519/ENSG00000158023/ENSG00000084674/ENSG00000138182/ENSG00000112981/ENSG00000128581/ENSG00000146221/ENSG00000161800/ENSG00000152670/ENSG00000115353/ENSG00000080572/ENSG00000131044/ENSG00000118193/ENSG00000141013/ENSG00000163808/ENSG00000186868/ENSG00000138182/ENSG00000137807/ENSG00000256061/ENSG00000152670/ENSG00000121621/ENSG00000112984/ENSG00000090889/ENSG00000126787/ENSG00000137807/ENSG00000167858/ENSG00000138778/ENSG00000144451/ENSG00000170759/ENSG00000152763/ENSG00000174844/ENSG00000158023/ENSG00000264364/ENSG00000170759","FALSE","FALSE","FALSE","FALSE"
"GO:0003014","GO:0003014","GO:0003014","renal system process",93,0.571792066083038,2.09537460622684,6.77737327368235e-07,4.7919504620972e-05,3.76459762408591e-05,1468,"tags=28%, list=10%, signal=26%","ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000167711/ENSG00000004939/ENSG00000244734/ENSG00000069122/ENSG00000244734/ENSG00000244734/ENSG00000167711/ENSG00000189143/ENSG00000113389/ENSG00000174059/ENSG00000008196/ENSG00000163406/ENSG00000103647/ENSG00000101405/ENSG00000244734/ENSG00000135744/ENSG00000100600/ENSG00000078295/ENSG00000128271/ENSG00000145244/ENSG00000128271/ENSG00000120907/ENSG00000265107/ENSG00000189143/ENSG00000080644/ENSG00000126562/ENSG00000265107/ENSG00000183087/ENSG00000076706/ENSG00000165059/ENSG00000151577/ENSG00000196139/ENSG00000144891/ENSG00000176387/ENSG00000169418/ENSG00000174808","FALSE","FALSE","FALSE","FALSE"
"GO:0007610","GO:0007610","GO:0007610","behavior",408,0.363125950848226,1.54986095494418,8.4415571190769e-07,5.74755401379125e-05,4.51532801846921e-05,2461,"tags=20%, list=16%, signal=18%","ENSG00000124406/ENSG00000174469/ENSG00000114279/ENSG00000075073/ENSG00000160716/ENSG00000160213/ENSG00000139637/ENSG00000182450/ENSG00000114279/ENSG00000064687/ENSG00000186868/ENSG00000116147/ENSG00000132718/ENSG00000225950/ENSG00000128710/ENSG00000164742/ENSG00000148053/ENSG00000169760/ENSG00000100678/ENSG00000128709/ENSG00000161681/ENSG00000162624/ENSG00000135541/ENSG00000168389/ENSG00000140463/ENSG00000149295/ENSG00000139910/ENSG00000110076/ENSG00000010810/ENSG00000180914/ENSG00000176884/ENSG00000152661/ENSG00000105464/ENSG00000125863/ENSG00000178235/ENSG00000144290/ENSG00000118946/ENSG00000155886/ENSG00000132535/ENSG00000144061/ENSG00000160460/ENSG00000174576/ENSG00000072182/ENSG00000181856/ENSG00000182687/ENSG00000179915/ENSG00000163485/ENSG00000196338/ENSG00000176884/ENSG00000160307/ENSG00000078725/ENSG00000155380/ENSG00000170175/ENSG00000128683/ENSG00000159723/ENSG00000018625/ENSG00000187848/ENSG00000184845/ENSG00000064393/ENSG00000122585/ENSG00000126010/ENSG00000107736/ENSG00000184058/ENSG00000109991/ENSG00000122375/ENSG00000055732/ENSG00000161610/ENSG00000153234/ENSG00000126010/ENSG00000166603/ENSG00000146555/ENSG00000273079/ENSG00000152822/ENSG00000141433/ENSG00000184702/ENSG00000162624/ENSG00000119973/ENSG00000069482/ENSG00000165300/ENSG00000120738/ENSG00000186868/ENSG00000172260/ENSG00000106236/ENSG00000165246/ENSG00000168959/ENSG00000136535/ENSG00000154146/ENSG00000058335/ENSG00000156395/ENSG00000166342/ENSG00000109738/ENSG00000106278/ENSG00000146648/ENSG00000186297/ENSG00000147465/ENSG00000154118/ENSG00000101204/ENSG00000177807/ENSG00000105464/ENSG00000163064/ENSG00000153234/ENSG00000170175/ENSG00000152192/ENSG00000156642/ENSG00000137868/ENSG00000128709/ENSG00000187094/ENSG00000152822/ENSG00000145888/ENSG00000118160","FALSE","FALSE","FALSE","FALSE"
"GO:0032103","GO:0032103","GO:0032103","positive regulation of response to external stimulus",302,0.406240019345773,1.67471282060216,9.88495415408672e-07,6.64823440973027e-05,5.22291030785891e-05,1990,"tags=18%, list=13%, signal=16%","ENSG00000171522/ENSG00000196664/ENSG00000185652/ENSG00000141655/ENSG00000110169/ENSG00000167711/ENSG00000137801/ENSG00000150455/ENSG00000125730/ENSG00000133789/ENSG00000057593/ENSG00000091583/ENSG00000205846/ENSG00000080824/ENSG00000122585/ENSG00000112116/ENSG00000167711/ENSG00000113721/ENSG00000174600/ENSG00000125730/ENSG00000118432/ENSG00000135334/ENSG00000068878/ENSG00000101336/ENSG00000188372/ENSG00000099250/ENSG00000120280/ENSG00000135744/ENSG00000237412/ENSG00000121853/ENSG00000134954/ENSG00000184599/ENSG00000100600/ENSG00000119630/ENSG00000186642/ENSG00000057593/ENSG00000036828/ENSG00000141968/ENSG00000169313/ENSG00000171522/ENSG00000182578/ENSG00000188906/ENSG00000109861/ENSG00000182578/ENSG00000183087/ENSG00000145147/ENSG00000010671/ENSG00000165059/ENSG00000172216/ENSG00000144891/ENSG00000127129/ENSG00000125730/ENSG00000112562/ENSG00000096968/ENSG00000128340/ENSG00000198959/ENSG00000165025/ENSG00000175445/ENSG00000198121/ENSG00000184304/ENSG00000107562/ENSG00000110651/ENSG00000101916/ENSG00000166949/ENSG00000123384/ENSG00000153162/ENSG00000141655/ENSG00000110651/ENSG00000127129/ENSG00000139370/ENSG00000185896/ENSG00000133789/ENSG00000166900/ENSG00000100311","FALSE","FALSE","FALSE","FALSE"
"GO:0006614","GO:0006614","GO:0006614","SRP-dependent cotranslational protein targeting to membrane",77,0.600442419980908,2.09364627860331,1.40954676914149e-06,8.93523038139694e-05,7.01959407354675e-05,3771,"tags=71%, list=25%, signal=54%","ENSG00000186468/ENSG00000233927/ENSG00000162244/ENSG00000231500/ENSG00000182899/ENSG00000174599/ENSG00000197756/ENSG00000125691/ENSG00000083845/ENSG00000142534/ENSG00000156482/ENSG00000109475/ENSG00000008988/ENSG00000171858/ENSG00000112306/ENSG00000164587/ENSG00000174748/ENSG00000148303/ENSG00000158552/ENSG00000105640/ENSG00000063177/ENSG00000145592/ENSG00000137154/ENSG00000122406/ENSG00000198242/ENSG00000161016/ENSG00000108107/ENSG00000149273/ENSG00000110700/ENSG00000134419/ENSG00000145425/ENSG00000142937/ENSG00000167526/ENSG00000182774/ENSG00000058262/ENSG00000147604/ENSG00000163682/ENSG00000136942/ENSG00000131469/ENSG00000188846/ENSG00000166441/ENSG00000108298/ENSG00000170889/ENSG00000142541/ENSG00000197958/ENSG00000114391/ENSG00000171863/ENSG00000168028/ENSG00000142676/ENSG00000174444/ENSG00000221983/ENSG00000198755/ENSG00000118181/ENSG00000089157/ENSG00000105372/ENSG00000198918/ENSG00000122026","FALSE","FALSE","FALSE","FALSE"
"GO:0042073","GO:0042073","GO:0042073","intraciliary transport",43,-0.736905923670996,-1.9626573013799,1.5666129261121e-06,9.70771942416658e-05,7.62646812995555e-05,3270,"tags=77%, list=21%, signal=60%","ENSG00000084731/ENSG00000118096/ENSG00000138175/ENSG00000117245/ENSG00000196659/ENSG00000156313/ENSG00000117155/ENSG00000122970/ENSG00000119333/ENSG00000187240/ENSG00000075945/ENSG00000123607/ENSG00000131437/ENSG00000187535/ENSG00000105948/ENSG00000111837/ENSG00000112144/ENSG00000101350/ENSG00000138002/ENSG00000118965/ENSG00000163913/ENSG00000213123/ENSG00000135338/ENSG00000264364/ENSG00000204104/ENSG00000100360/ENSG00000114446/ENSG00000126870/ENSG00000141577/ENSG00000032742/ENSG00000119650/ENSG00000138175/ENSG00000079974/ENSG00000117155/ENSG00000128581/ENSG00000264364","FALSE","FALSE","FALSE","FALSE"
"GO:0007015","GO:0007015","GO:0007015","actin filament organization",331,0.388154844997221,1.6142507866045,1.62795740471968e-06,9.97576120781006e-05,7.837044067633e-05,1802,"tags=16%, list=12%, signal=14%","ENSG00000171522/ENSG00000197893/ENSG00000034971/ENSG00000167711/ENSG00000165694/ENSG00000132970/ENSG00000136279/ENSG00000149925/ENSG00000133789/ENSG00000075618/ENSG00000075340/ENSG00000162552/ENSG00000167711/ENSG00000115956/ENSG00000163157/ENSG00000179604/ENSG00000158856/ENSG00000158856/ENSG00000103647/ENSG00000182533/ENSG00000101336/ENSG00000111199/ENSG00000099250/ENSG00000122786/ENSG00000167100/ENSG00000112137/ENSG00000075618/ENSG00000108342/ENSG00000121853/ENSG00000130055/ENSG00000128283/ENSG00000008853/ENSG00000171522/ENSG00000174527/ENSG00000163219/ENSG00000140368/ENSG00000082781/ENSG00000034971/ENSG00000125753/ENSG00000070182/ENSG00000128283/ENSG00000145147/ENSG00000118162/ENSG00000047648/ENSG00000050405/ENSG00000133816/ENSG00000167549/ENSG00000177425/ENSG00000106683/ENSG00000079337/ENSG00000149564/ENSG00000087589/ENSG00000170890/ENSG00000096968/ENSG00000251322/ENSG00000104880/ENSG00000128340/ENSG00000198121/ENSG00000196586/ENSG00000107562/ENSG00000166317/ENSG00000136717/ENSG00000102024/ENSG00000177105/ENSG00000143878/ENSG00000166949/ENSG00000164961/ENSG00000179820","FALSE","FALSE","FALSE","FALSE"
"GO:0019835","GO:0019835","GO:0019835","cytolysis",14,0.892366500994856,2.21162268156628,1.96977355859894e-06,0.000114974202227643,9.03247251742099e-05,649,"tags=35%, list=4%, signal=34%","ENSG00000143954/ENSG00000157131/ENSG00000113600/ENSG00000176919/ENSG00000021852/ENSG00000112936/ENSG00000106804","FALSE","FALSE","FALSE","FALSE"
"GO:0072376","GO:0072376","GO:0072376","protein activation cascade",18,0.863457796610637,2.2118897740042,2.00136417295625e-06,0.000114974202227643,9.03247251742099e-05,1209,"tags=57%, list=8%, signal=52%","ENSG00000101981/ENSG00000171564/ENSG00000178732/ENSG00000171557/ENSG00000124491/ENSG00000117601/ENSG00000057593/ENSG00000149131/ENSG00000091583/ENSG00000169704/ENSG00000057593/ENSG00000126218/ENSG00000137509","FALSE","FALSE","FALSE","FALSE"
"GO:0051272","GO:0051272","GO:0051272","positive regulation of cellular component movement",398,0.365986551303276,1.55860997688064,2.13157502038992e-06,0.000119955471810719,9.42380535330282e-05,2114,"tags=20%, list=14%, signal=18%","ENSG00000130643/ENSG00000138795/ENSG00000185652/ENSG00000207864/ENSG00000034971/ENSG00000137801/ENSG00000137285/ENSG00000150455/ENSG00000267200/ENSG00000133789/ENSG00000057593/ENSG00000183287/ENSG00000142871/ENSG00000115232/ENSG00000113721/ENSG00000130300/ENSG00000154734/ENSG00000261371/ENSG00000174600/ENSG00000017427/ENSG00000158856/ENSG00000158856/ENSG00000189143/ENSG00000037280/ENSG00000100292/ENSG00000179348/ENSG00000140678/ENSG00000137673/ENSG00000176170/ENSG00000183779/ENSG00000188372/ENSG00000099250/ENSG00000177469/ENSG00000135744/ENSG00000237412/ENSG00000101280/ENSG00000124216/ENSG00000134954/ENSG00000100600/ENSG00000138623/ENSG00000119630/ENSG00000150594/ENSG00000019991/ENSG00000163191/ENSG00000057593/ENSG00000233608/ENSG00000183779/ENSG00000148400/ENSG00000126218/ENSG00000082684/ENSG00000169313/ENSG00000182578/ENSG00000189143/ENSG00000182578/ENSG00000034971/ENSG00000183087/ENSG00000157404/ENSG00000068024/ENSG00000076706/ENSG00000133067/ENSG00000095539/ENSG00000184845/ENSG00000169836/ENSG00000105137/ENSG00000163513/ENSG00000149781/ENSG00000127129/ENSG00000112562/ENSG00000087589/ENSG00000154764/ENSG00000096968/ENSG00000153071/ENSG00000128340/ENSG00000165731/ENSG00000154721/ENSG00000198121/ENSG00000124216/ENSG00000184304/ENSG00000107562/ENSG00000197461/ENSG00000085719/ENSG00000140443/ENSG00000111186/ENSG00000039523/ENSG00000184481/ENSG00000075213/ENSG00000143878/ENSG00000000938/ENSG00000166949/ENSG00000048052/ENSG00000123384/ENSG00000179820/ENSG00000122694/ENSG00000115414/ENSG00000167193/ENSG00000127129/ENSG00000168874/ENSG00000150594/ENSG00000133789/ENSG00000100311/ENSG00000165714/ENSG00000163874/ENSG00000185033/ENSG00000153993/ENSG00000204305/ENSG00000118257","FALSE","FALSE","FALSE","FALSE"
"GO:0051301","GO:0051301","GO:0051301","cell division",444,-0.45586584403334,-1.55468391104056,2.40574193614284e-06,0.000134016836139674,0.000105284782659904,2866,"tags=29%, list=19%, signal=24%","ENSG00000102076/ENSG00000144535/ENSG00000176248/ENSG00000086827/ENSG00000133104/ENSG00000182628/ENSG00000089053/ENSG00000140285/ENSG00000168061/ENSG00000159023/ENSG00000115561/ENSG00000152684/ENSG00000168556/ENSG00000072864/ENSG00000198783/ENSG00000178996/ENSG00000179051/ENSG00000152253/ENSG00000154473/ENSG00000183765/ENSG00000124151/ENSG00000134278/ENSG00000196230/ENSG00000133026/ENSG00000164066/ENSG00000068796/ENSG00000147601/ENSG00000100345/ENSG00000168385/ENSG00000171843/ENSG00000164114/ENSG00000213397/ENSG00000147400/ENSG00000108106/ENSG00000137601/ENSG00000186895/ENSG00000068796/ENSG00000072864/ENSG00000196074/ENSG00000147874/ENSG00000175792/ENSG00000101350/ENSG00000154429/ENSG00000107831/ENSG00000114904/ENSG00000053900/ENSG00000140463/ENSG00000149295/ENSG00000109103/ENSG00000097046/ENSG00000214367/ENSG00000102981/ENSG00000075188/ENSG00000212916/ENSG00000137601/ENSG00000164402/ENSG00000086065/ENSG00000146670/ENSG00000143228/ENSG00000138180/ENSG00000136492/ENSG00000074054/ENSG00000151849/ENSG00000133739/ENSG00000084764/ENSG00000122966/ENSG00000198765/ENSG00000106948/ENSG00000198901/ENSG00000141759/ENSG00000111241/ENSG00000138175/ENSG00000161800/ENSG00000173769/ENSG00000173207/ENSG00000096093/ENSG00000117632/ENSG00000162009/ENSG00000198901/ENSG00000167842/ENSG00000156345/ENSG00000129534/ENSG00000164109/ENSG00000237649/ENSG00000136824/ENSG00000146425/ENSG00000138182/ENSG00000166483/ENSG00000114346/ENSG00000010292/ENSG00000119969/ENSG00000129810/ENSG00000186871/ENSG00000105486/ENSG00000131351/ENSG00000133101/ENSG00000149503/ENSG00000129173/ENSG00000159055/ENSG00000177143/ENSG00000040275/ENSG00000161800/ENSG00000174442/ENSG00000184702/ENSG00000112029/ENSG00000128944/ENSG00000175063/ENSG00000152240/ENSG00000121152/ENSG00000102901/ENSG00000163611/ENSG00000178999/ENSG00000136122/ENSG00000122966/ENSG00000089685/ENSG00000118193/ENSG00000161888/ENSG00000147082/ENSG00000088325/ENSG00000146918/ENSG00000011426/ENSG00000120539/ENSG00000131747/ENSG00000138182/ENSG00000137807/ENSG00000162009/ENSG00000165891/ENSG00000112984/ENSG00000170312/ENSG00000109805/ENSG00000142731/ENSG00000090889/ENSG00000137807/ENSG00000013810/ENSG00000136108/ENSG00000117724/ENSG00000157456/ENSG00000138778/ENSG00000087586/ENSG00000162063/ENSG00000145386/ENSG00000169679/ENSG00000117650/ENSG00000198901/ENSG00000134057/ENSG00000066279/ENSG00000134690/ENSG00000179002/ENSG00000166851/ENSG00000111665/ENSG00000080986/ENSG00000117632/ENSG00000154342/ENSG00000138795/ENSG00000119715/ENSG00000119715/ENSG00000075388/ENSG00000107831","FALSE","FALSE","FALSE","FALSE"
