"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response"
"GO:0008217","GO:0008217","GO:0008217","regulation of blood pressure",106,0.598714042576556,2.26320122061177,1.66056121287733e-08,2.02663948026165e-06,1.63672540599392e-06,1873,"tags=35%, list=14%, signal=31%","ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000274286/ENSG00000244734/ENSG00000244734/ENSG00000100292/ENSG00000151617/ENSG00000167711/ENSG00000095303/ENSG00000170214/ENSG00000128165/ENSG00000121064/ENSG00000177674/ENSG00000127129/ENSG00000113389/ENSG00000144891/ENSG00000174059/ENSG00000101160/ENSG00000183087/ENSG00000135744/ENSG00000137509/ENSG00000103647/ENSG00000102032/ENSG00000265107/ENSG00000170214/ENSG00000244734/ENSG00000070961/ENSG00000139567/ENSG00000166825/ENSG00000169418/ENSG00000166825/ENSG00000108684/ENSG00000145244/ENSG00000169836/ENSG00000006638/ENSG00000136160/ENSG00000153904/ENSG00000169252/ENSG00000166148/ENSG00000265107/ENSG00000165895/ENSG00000176387/ENSG00000159899/ENSG00000164251/ENSG00000186115/ENSG00000111664/ENSG00000181104/ENSG00000166825/ENSG00000127129","FALSE","FALSE","FALSE","FALSE"
"GO:0030198","GO:0030198","GO:0030198","extracellular matrix organization",259,0.461413954378513,1.91286462726505,1.97370169716389e-08,2.23203135866088e-06,1.80260103845591e-06,2237,"tags=31%, list=16%, signal=27%","ENSG00000171564/ENSG00000137675/ENSG00000171557/ENSG00000182492/ENSG00000137801/ENSG00000168477/ENSG00000130287/ENSG00000166106/ENSG00000187955/ENSG00000171812/ENSG00000054598/ENSG00000142871/ENSG00000172037/ENSG00000101439/ENSG00000103196/ENSG00000167711/ENSG00000261371/ENSG00000160323/ENSG00000154734/ENSG00000115232/ENSG00000100767/ENSG00000106991/ENSG00000162692/ENSG00000184937/ENSG00000159216/ENSG00000205221/ENSG00000135047/ENSG00000183087/ENSG00000162631/ENSG00000135047/ENSG00000148400/ENSG00000075618/ENSG00000075618/ENSG00000187498/ENSG00000134954/ENSG00000134917/ENSG00000135744/ENSG00000077943/ENSG00000082781/ENSG00000117122/ENSG00000154736/ENSG00000166923/ENSG00000168928/ENSG00000115414/ENSG00000148848/ENSG00000154721/ENSG00000141696/ENSG00000137809/ENSG00000107957/ENSG00000103044/ENSG00000138061/ENSG00000116260/ENSG00000140678/ENSG00000156140/ENSG00000106624/ENSG00000116962/ENSG00000112562/ENSG00000115414/ENSG00000168928/ENSG00000081052/ENSG00000066056/ENSG00000261371/ENSG00000204291/ENSG00000196739/ENSG00000107957/ENSG00000122707/ENSG00000197461/ENSG00000166147/ENSG00000166923/ENSG00000118523/ENSG00000076662/ENSG00000135074/ENSG00000165240/ENSG00000128052/ENSG00000144668/ENSG00000087116/ENSG00000113083/ENSG00000107742/ENSG00000157227/ENSG00000156103/ENSG00000162733/ENSG00000138080/ENSG00000123384/ENSG00000198759/ENSG00000148400/ENSG00000136378/ENSG00000130309/ENSG00000105290/ENSG00000151651/ENSG00000187720/ENSG00000172638/ENSG00000046653/ENSG00000139219/ENSG00000169604/ENSG00000134013/ENSG00000076662/ENSG00000113140/ENSG00000140564/ENSG00000213949/ENSG00000184937/ENSG00000149257/ENSG00000122335/ENSG00000168056/ENSG00000166949/ENSG00000142173","FALSE","FALSE","FALSE","FALSE"
"GO:0043062","GO:0043062","GO:0043062","extracellular structure organization",259,0.461413954378513,1.91286462726505,1.97370169716389e-08,2.23203135866088e-06,1.80260103845591e-06,2237,"tags=31%, list=16%, signal=27%","ENSG00000171564/ENSG00000137675/ENSG00000171557/ENSG00000182492/ENSG00000137801/ENSG00000168477/ENSG00000130287/ENSG00000166106/ENSG00000187955/ENSG00000171812/ENSG00000054598/ENSG00000142871/ENSG00000172037/ENSG00000101439/ENSG00000103196/ENSG00000167711/ENSG00000261371/ENSG00000160323/ENSG00000154734/ENSG00000115232/ENSG00000100767/ENSG00000106991/ENSG00000162692/ENSG00000184937/ENSG00000159216/ENSG00000205221/ENSG00000135047/ENSG00000183087/ENSG00000162631/ENSG00000135047/ENSG00000148400/ENSG00000075618/ENSG00000075618/ENSG00000187498/ENSG00000134954/ENSG00000134917/ENSG00000135744/ENSG00000077943/ENSG00000082781/ENSG00000117122/ENSG00000154736/ENSG00000166923/ENSG00000168928/ENSG00000115414/ENSG00000148848/ENSG00000154721/ENSG00000141696/ENSG00000137809/ENSG00000107957/ENSG00000103044/ENSG00000138061/ENSG00000116260/ENSG00000140678/ENSG00000156140/ENSG00000106624/ENSG00000116962/ENSG00000112562/ENSG00000115414/ENSG00000168928/ENSG00000081052/ENSG00000066056/ENSG00000261371/ENSG00000204291/ENSG00000196739/ENSG00000107957/ENSG00000122707/ENSG00000197461/ENSG00000166147/ENSG00000166923/ENSG00000118523/ENSG00000076662/ENSG00000135074/ENSG00000165240/ENSG00000128052/ENSG00000144668/ENSG00000087116/ENSG00000113083/ENSG00000107742/ENSG00000157227/ENSG00000156103/ENSG00000162733/ENSG00000138080/ENSG00000123384/ENSG00000198759/ENSG00000148400/ENSG00000136378/ENSG00000130309/ENSG00000105290/ENSG00000151651/ENSG00000187720/ENSG00000172638/ENSG00000046653/ENSG00000139219/ENSG00000169604/ENSG00000134013/ENSG00000076662/ENSG00000113140/ENSG00000140564/ENSG00000213949/ENSG00000184937/ENSG00000149257/ENSG00000122335/ENSG00000168056/ENSG00000166949/ENSG00000142173","FALSE","FALSE","FALSE","FALSE"
"GO:0060326","GO:0060326","GO:0060326","cell chemotaxis",168,0.531439170853588,2.12457800933135,2.25182805898459e-08,2.46781972994842e-06,1.99302504898314e-06,2220,"tags=32%, list=16%, signal=28%","ENSG00000160683/ENSG00000137801/ENSG00000141655/ENSG00000057593/ENSG00000113721/ENSG00000133789/ENSG00000179388/ENSG00000150455/ENSG00000174600/ENSG00000154928/ENSG00000134830/ENSG00000162692/ENSG00000145147/ENSG00000099250/ENSG00000146242/ENSG00000127129/ENSG00000119630/ENSG00000100600/ENSG00000144891/ENSG00000183087/ENSG00000148400/ENSG00000198121/ENSG00000138135/ENSG00000057593/ENSG00000169508/ENSG00000157404/ENSG00000019991/ENSG00000173585/ENSG00000166923/ENSG00000170962/ENSG00000089060/ENSG00000110934/ENSG00000120129/ENSG00000129048/ENSG00000107562/ENSG00000015413/ENSG00000105894/ENSG00000062598/ENSG00000112562/ENSG00000136160/ENSG00000099250/ENSG00000186111/ENSG00000173585/ENSG00000182578/ENSG00000129422/ENSG00000182578/ENSG00000141968/ENSG00000166923/ENSG00000172817/ENSG00000129048/ENSG00000128052/ENSG00000121966/ENSG00000184588/ENSG00000164104/ENSG00000196639/ENSG00000121966/ENSG00000113083/ENSG00000164251/ENSG00000186810/ENSG00000148400/ENSG00000134215/ENSG00000127129/ENSG00000123358/ENSG00000151651/ENSG00000165025/ENSG00000174600/ENSG00000167193/ENSG00000106804/ENSG00000172232/ENSG00000213949/ENSG00000057593","FALSE","FALSE","FALSE","FALSE"
"GO:0051321","GO:0051321","GO:0051321","meiotic cell cycle",146,-0.600946965817364,-1.97551376615104,2.78196818926457e-08,2.8187111653492e-06,2.27640693937836e-06,2277,"tags=41%, list=16%, signal=35%","ENSG00000163806/ENSG00000131462/ENSG00000179218/ENSG00000178460/ENSG00000154473/ENSG00000181773/ENSG00000204991/ENSG00000134278/ENSG00000077935/ENSG00000178966/ENSG00000173809/ENSG00000120498/ENSG00000149311/ENSG00000185627/ENSG00000116062/ENSG00000047188/ENSG00000127564/ENSG00000113522/ENSG00000174371/ENSG00000168556/ENSG00000085999/ENSG00000051180/ENSG00000198765/ENSG00000184571/ENSG00000164754/ENSG00000143228/ENSG00000143452/ENSG00000054796/ENSG00000204410/ENSG00000136492/ENSG00000100918/ENSG00000137090/ENSG00000154920/ENSG00000160207/ENSG00000132383/ENSG00000129810/ENSG00000100814/ENSG00000196584/ENSG00000077800/ENSG00000133101/ENSG00000112029/ENSG00000249961/ENSG00000149503/ENSG00000010292/ENSG00000152670/ENSG00000197275/ENSG00000160188/ENSG00000152670/ENSG00000077935/ENSG00000183324/ENSG00000121621/ENSG00000188486/ENSG00000157456/ENSG00000136824/ENSG00000117650/ENSG00000131747/ENSG00000087586/ENSG00000112742/ENSG00000188486/ENSG00000169679/ENSG00000066923/ENSG00000178997/ENSG00000166851/ENSG00000156509/ENSG00000147082/ENSG00000138587","FALSE","FALSE","FALSE","FALSE"
"GO:0006935","GO:0006935","GO:0006935","chemotaxis",425,0.389217092367479,1.69640664386822,2.88405581005505e-08,2.86803327777697e-06,2.31623975388437e-06,2555,"tags=29%, list=18%, signal=25%","ENSG00000160683/ENSG00000125861/ENSG00000137801/ENSG00000141655/ENSG00000057593/ENSG00000179242/ENSG00000142871/ENSG00000172037/ENSG00000113721/ENSG00000133789/ENSG00000137285/ENSG00000076356/ENSG00000179388/ENSG00000150455/ENSG00000174600/ENSG00000154928/ENSG00000063660/ENSG00000134830/ENSG00000162692/ENSG00000145147/ENSG00000099250/ENSG00000146242/ENSG00000011201/ENSG00000185652/ENSG00000189056/ENSG00000021645/ENSG00000127129/ENSG00000119630/ENSG00000100600/ENSG00000184144/ENSG00000144891/ENSG00000183087/ENSG00000091129/ENSG00000148400/ENSG00000198121/ENSG00000164050/ENSG00000136960/ENSG00000138135/ENSG00000151892/ENSG00000057593/ENSG00000138696/ENSG00000070182/ENSG00000169508/ENSG00000147443/ENSG00000157404/ENSG00000019991/ENSG00000173585/ENSG00000166923/ENSG00000173482/ENSG00000162490/ENSG00000070193/ENSG00000153551/ENSG00000170962/ENSG00000089060/ENSG00000251322/ENSG00000074181/ENSG00000147443/ENSG00000138623/ENSG00000110934/ENSG00000185033/ENSG00000160460/ENSG00000120129/ENSG00000185950/ENSG00000129048/ENSG00000138623/ENSG00000107562/ENSG00000015413/ENSG00000075213/ENSG00000105894/ENSG00000164690/ENSG00000185950/ENSG00000062598/ENSG00000102007/ENSG00000169313/ENSG00000169032/ENSG00000082684/ENSG00000187122/ENSG00000112562/ENSG00000153993/ENSG00000033327/ENSG00000136160/ENSG00000064300/ENSG00000183134/ENSG00000099250/ENSG00000186111/ENSG00000173585/ENSG00000182578/ENSG00000129422/ENSG00000182578/ENSG00000141968/ENSG00000155980/ENSG00000125753/ENSG00000197461/ENSG00000095539/ENSG00000166923/ENSG00000172817/ENSG00000129048/ENSG00000099937/ENSG00000126016/ENSG00000128052/ENSG00000121966/ENSG00000173406/ENSG00000103197/ENSG00000184588/ENSG00000164104/ENSG00000092421/ENSG00000183134/ENSG00000115325/ENSG00000196639/ENSG00000166900/ENSG00000145675/ENSG00000121966/ENSG00000173482/ENSG00000125266/ENSG00000113083/ENSG00000196576/ENSG00000164251/ENSG00000186810/ENSG00000136830/ENSG00000136040/ENSG00000146013/ENSG00000168758/ENSG00000123384/ENSG00000148400/ENSG00000134215/ENSG00000127129/ENSG00000123358/ENSG00000100034/ENSG00000106571/ENSG00000076356/ENSG00000151651/ENSG00000004399/ENSG00000106070/ENSG00000162068/ENSG00000165025/ENSG00000151892/ENSG00000174600/ENSG00000167193/ENSG00000106804/ENSG00000172232/ENSG00000213949/ENSG00000169855/ENSG00000057593/ENSG00000166949/ENSG00000143434/ENSG00000169242/ENSG00000135046/ENSG00000136960/ENSG00000125266/ENSG00000171587/ENSG00000213906/ENSG00000138347/ENSG00000166949/ENSG00000105372/ENSG00000156427/ENSG00000133067/ENSG00000114391/ENSG00000036828/ENSG00000092820/ENSG00000179934/ENSG00000146013/ENSG00000126353/ENSG00000183049","FALSE","FALSE","FALSE","FALSE"
"GO:0007088","GO:0007088","GO:0007088","regulation of mitotic nuclear division",78,-0.692888296009116,-2.12442561074882,3.2138457446573e-08,3.08184850871601e-06,2.48891813308046e-06,1667,"tags=37%, list=12%, signal=33%","ENSG00000149311/ENSG00000151577/ENSG00000053900/ENSG00000103056/ENSG00000127564/ENSG00000017427/ENSG00000172113/ENSG00000164754/ENSG00000124688/ENSG00000137090/ENSG00000164109/ENSG00000288000/ENSG00000178999/ENSG00000128789/ENSG00000112029/ENSG00000040275/ENSG00000138182/ENSG00000138182/ENSG00000117650/ENSG00000087586/ENSG00000112742/ENSG00000178295/ENSG00000136122/ENSG00000169679/ENSG00000117724/ENSG00000126787/ENSG00000148773/ENSG00000166851/ENSG00000156509/ENSG00000134057/ENSG00000080986/ENSG00000138798","FALSE","FALSE","FALSE","FALSE"
"GO:0051983","GO:0051983","GO:0051983","regulation of chromosome segregation",59,-0.725253153680876,-2.14518042635749,3.90132842493887e-08,3.67546204244241e-06,2.96832375083068e-06,1059,"tags=36%, list=8%, signal=33%","ENSG00000175643/ENSG00000138411/ENSG00000164754/ENSG00000143452/ENSG00000124688/ENSG00000163029/ENSG00000164109/ENSG00000178999/ENSG00000128789/ENSG00000112029/ENSG00000040275/ENSG00000013810/ENSG00000175063/ENSG00000112742/ENSG00000178295/ENSG00000138778/ENSG00000169679/ENSG00000117724/ENSG00000126787/ENSG00000148773/ENSG00000166851/ENSG00000134057/ENSG00000080986","FALSE","FALSE","FALSE","FALSE"
"GO:0060271","GO:0060271","GO:0060271","cilium assembly",271,-0.51821951801709,-1.78857453862061,5.70438724045357e-08,4.78633741894308e-06,3.86547293267578e-06,2425,"tags=38%, list=18%, signal=32%","ENSG00000122507/ENSG00000166596/ENSG00000137601/ENSG00000078668/ENSG00000130638/ENSG00000167552/ENSG00000124839/ENSG00000188229/ENSG00000198003/ENSG00000173805/ENSG00000131462/ENSG00000170027/ENSG00000137601/ENSG00000072864/ENSG00000101624/ENSG00000119661/ENSG00000162643/ENSG00000039139/ENSG00000058453/ENSG00000172426/ENSG00000074054/ENSG00000116213/ENSG00000161996/ENSG00000136811/ENSG00000117245/ENSG00000160401/ENSG00000008086/ENSG00000168234/ENSG00000167461/ENSG00000100360/ENSG00000084731/ENSG00000141519/ENSG00000188229/ENSG00000138175/ENSG00000135541/ENSG00000264364/ENSG00000100078/ENSG00000110318/ENSG00000197603/ENSG00000138036/ENSG00000079974/ENSG00000114446/ENSG00000188229/ENSG00000139323/ENSG00000083535/ENSG00000181378/ENSG00000196230/ENSG00000188343/ENSG00000144061/ENSG00000092200/ENSG00000118965/ENSG00000011143/ENSG00000103540/ENSG00000072864/ENSG00000272514/ENSG00000103494/ENSG00000173588/ENSG00000165115/ENSG00000284862/ENSG00000141013/ENSG00000159079/ENSG00000198331/ENSG00000141577/ENSG00000204104/ENSG00000108641/ENSG00000137460/ENSG00000088986/ENSG00000134874/ENSG00000154099/ENSG00000104237/ENSG00000126870/ENSG00000135407/ENSG00000032742/ENSG00000119650/ENSG00000165506/ENSG00000100490/ENSG00000086300/ENSG00000122735/ENSG00000160226/ENSG00000119661/ENSG00000128581/ENSG00000147874/ENSG00000187726/ENSG00000138286/ENSG00000135315/ENSG00000214367/ENSG00000137821/ENSG00000113966/ENSG00000187049/ENSG00000151849/ENSG00000213397/ENSG00000180376/ENSG00000122735/ENSG00000163093/ENSG00000103995/ENSG00000156042/ENSG00000164675/ENSG00000126001/ENSG00000117155/ENSG00000122417/ENSG00000080572/ENSG00000141013/ENSG00000244607/ENSG00000165533/ENSG00000183638/ENSG00000112981/ENSG00000105479/ENSG00000160188/ENSG00000144451/ENSG00000167858/ENSG00000152763/ENSG00000170312/ENSG00000152240/ENSG00000131351/ENSG00000117650/ENSG00000256061/ENSG00000142609/ENSG00000142731/ENSG00000166851/ENSG00000170264/ENSG00000138587/ENSG00000099204","FALSE","FALSE","FALSE","FALSE"
"GO:0006613","GO:0006613","GO:0006613","cotranslational protein targeting to membrane",81,0.630354273404616,2.24604867907452,6.07826759581401e-08,5.02158415223404e-06,4.05545951332044e-06,3502,"tags=76%, list=25%, signal=57%","ENSG00000158552/ENSG00000231500/ENSG00000186468/ENSG00000167526/ENSG00000233927/ENSG00000162244/ENSG00000164587/ENSG00000182899/ENSG00000174748/ENSG00000156482/ENSG00000197756/ENSG00000083845/ENSG00000125691/ENSG00000182774/ENSG00000142534/ENSG00000105640/ENSG00000109475/ENSG00000198242/ENSG00000112306/ENSG00000171858/ENSG00000145592/ENSG00000148303/ENSG00000063177/ENSG00000221983/ENSG00000147604/ENSG00000137154/ENSG00000008988/ENSG00000108107/ENSG00000122406/ENSG00000136942/ENSG00000105372/ENSG00000114391/ENSG00000142937/ENSG00000188846/ENSG00000161016/ENSG00000110700/ENSG00000134419/ENSG00000170889/ENSG00000058262/ENSG00000145425/ENSG00000171863/ENSG00000089009/ENSG00000166441/ENSG00000065308/ENSG00000198755/ENSG00000174444/ENSG00000198918/ENSG00000108298/ENSG00000149273/ENSG00000118181/ENSG00000163479/ENSG00000122026/ENSG00000163682/ENSG00000142676/ENSG00000142541/ENSG00000131469/ENSG00000168028/ENSG00000197958/ENSG00000115268/ENSG00000105193/ENSG00000130255/ENSG00000172809/ENSG00000089157/ENSG00000174599","FALSE","FALSE","FALSE","FALSE"
"GO:0044782","GO:0044782","GO:0044782","cilium organization",280,-0.519774789970418,-1.79916410417776,7.06326495795374e-08,5.74692921578963e-06,4.64125225307327e-06,2425,"tags=38%, list=18%, signal=32%","ENSG00000122507/ENSG00000166596/ENSG00000137601/ENSG00000135338/ENSG00000078668/ENSG00000130638/ENSG00000167552/ENSG00000124839/ENSG00000188229/ENSG00000198003/ENSG00000173805/ENSG00000131462/ENSG00000170027/ENSG00000137601/ENSG00000072864/ENSG00000101624/ENSG00000119661/ENSG00000162643/ENSG00000039139/ENSG00000058453/ENSG00000172426/ENSG00000074054/ENSG00000116213/ENSG00000161996/ENSG00000136811/ENSG00000117245/ENSG00000160401/ENSG00000008086/ENSG00000168234/ENSG00000167461/ENSG00000100360/ENSG00000084731/ENSG00000141519/ENSG00000188229/ENSG00000138175/ENSG00000135541/ENSG00000264364/ENSG00000100078/ENSG00000110318/ENSG00000197603/ENSG00000138036/ENSG00000079974/ENSG00000114446/ENSG00000188229/ENSG00000139323/ENSG00000083535/ENSG00000181378/ENSG00000196230/ENSG00000188343/ENSG00000144061/ENSG00000092200/ENSG00000118965/ENSG00000011143/ENSG00000103540/ENSG00000072864/ENSG00000272514/ENSG00000103494/ENSG00000173588/ENSG00000165115/ENSG00000284862/ENSG00000141013/ENSG00000159079/ENSG00000198331/ENSG00000141577/ENSG00000204104/ENSG00000108641/ENSG00000137460/ENSG00000088986/ENSG00000134874/ENSG00000154099/ENSG00000104237/ENSG00000126870/ENSG00000135407/ENSG00000032742/ENSG00000119650/ENSG00000165506/ENSG00000100490/ENSG00000086300/ENSG00000122735/ENSG00000160226/ENSG00000119661/ENSG00000128581/ENSG00000147874/ENSG00000187726/ENSG00000138286/ENSG00000135315/ENSG00000214367/ENSG00000137821/ENSG00000113966/ENSG00000187049/ENSG00000151849/ENSG00000213397/ENSG00000180376/ENSG00000122735/ENSG00000163093/ENSG00000103995/ENSG00000156042/ENSG00000164675/ENSG00000176225/ENSG00000126001/ENSG00000117155/ENSG00000122417/ENSG00000080572/ENSG00000158428/ENSG00000141013/ENSG00000244607/ENSG00000165533/ENSG00000183638/ENSG00000112981/ENSG00000105479/ENSG00000160188/ENSG00000144451/ENSG00000167858/ENSG00000152763/ENSG00000170312/ENSG00000152240/ENSG00000131351/ENSG00000117650/ENSG00000256061/ENSG00000142609/ENSG00000142731/ENSG00000166851/ENSG00000170264/ENSG00000138587/ENSG00000099204","FALSE","FALSE","FALSE","FALSE"
"GO:0051303","GO:0051303","GO:0051303","establishment of chromosome localization",54,-0.737710337010684,-2.14202619813429,7.35526807490687e-08,5.89519247197759e-06,4.76099048996328e-06,951,"tags=28%, list=7%, signal=26%","ENSG00000143228/ENSG00000054796/ENSG00000146670/ENSG00000178999/ENSG00000249961/ENSG00000167842/ENSG00000163611/ENSG00000149503/ENSG00000040275/ENSG00000121621/ENSG00000237649/ENSG00000138778/ENSG00000117724/ENSG00000126787/ENSG00000118193/ENSG00000134057/ENSG00000080986/ENSG00000134690","FALSE","FALSE","FALSE","FALSE"
"GO:0071824","GO:0071824","GO:0071824","protein-DNA complex subunit organization",158,-0.574568637286319,-1.91001171150444,2.04055683297311e-07,1.50106714973501e-05,1.21227024540003e-05,2371,"tags=34%, list=17%, signal=29%","ENSG00000143401/ENSG00000185024/ENSG00000147601/ENSG00000185024/ENSG00000118900/ENSG00000178028/ENSG00000104221/ENSG00000117505/ENSG00000132475/ENSG00000166582/ENSG00000178460/ENSG00000135336/ENSG00000153044/ENSG00000151725/ENSG00000189060/ENSG00000125398/ENSG00000075856/ENSG00000119335/ENSG00000187475/ENSG00000087191/ENSG00000136936/ENSG00000013275/ENSG00000127616/ENSG00000162521/ENSG00000100297/ENSG00000187475/ENSG00000105011/ENSG00000187475/ENSG00000051180/ENSG00000196497/ENSG00000187475/ENSG00000106399/ENSG00000187475/ENSG00000164104/ENSG00000068878/ENSG00000125398/ENSG00000112118/ENSG00000112312/ENSG00000117748/ENSG00000073111/ENSG00000119969/ENSG00000197837/ENSG00000132383/ENSG00000104738/ENSG00000076003/ENSG00000127616/ENSG00000167670/ENSG00000102384/ENSG00000167842/ENSG00000159055/ENSG00000129534/ENSG00000101812/ENSG00000132780/ENSG00000183598/ENSG00000166451/ENSG00000188312/ENSG00000188486/ENSG00000159259/ENSG00000102901/ENSG00000188486/ENSG00000138778/ENSG00000123219/ENSG00000100162/ENSG00000117724/ENSG00000126787","FALSE","FALSE","FALSE","FALSE"
"GO:0006959","GO:0006959","GO:0006959","humoral immune response",82,0.630717392236816,2.24325329456779,2.38155155729363e-07,1.70519091502224e-05,1.37712174260348e-05,919,"tags=25%, list=7%, signal=23%","ENSG00000211899/ENSG00000143954/ENSG00000196092/ENSG00000012223/ENSG00000171564/ENSG00000110169/ENSG00000113600/ENSG00000148346/ENSG00000125730/ENSG00000112936/ENSG00000021852/ENSG00000134830/ENSG00000176919/ENSG00000132703/ENSG00000157131/ENSG00000183018/ENSG00000148346/ENSG00000148400/ENSG00000081189/ENSG00000149131/ENSG00000169508/ENSG00000196415/ENSG00000110651/ENSG00000112561/ENSG00000173372","TRUE","FALSE","FALSE","FALSE"
"GO:0050000","GO:0050000","GO:0050000","chromosome localization",56,-0.716899544360296,-2.08794616861926,2.60133238559923e-07,1.8141759624244e-05,1.4651386778768e-05,1829,"tags=35%, list=13%, signal=30%","ENSG00000166579/ENSG00000149311/ENSG00000083535/ENSG00000010295/ENSG00000072864/ENSG00000160789/ENSG00000143228/ENSG00000054796/ENSG00000146670/ENSG00000178999/ENSG00000249961/ENSG00000167842/ENSG00000163611/ENSG00000149503/ENSG00000040275/ENSG00000121621/ENSG00000237649/ENSG00000138778/ENSG00000117724/ENSG00000126787/ENSG00000118193/ENSG00000134057/ENSG00000080986/ENSG00000134690","FALSE","FALSE","FALSE","FALSE"
"GO:0019932","GO:0019932","GO:0019932","second-messenger-mediated signaling",197,0.483413993293864,1.93230453504135,2.81403262781055e-07,1.93735323222341e-05,1.56461733152219e-05,1613,"tags=26%, list=12%, signal=24%","ENSG00000012124/ENSG00000160683/ENSG00000136931/ENSG00000115641/ENSG00000137801/ENSG00000182759/ENSG00000072954/ENSG00000007908/ENSG00000069482/ENSG00000158856/ENSG00000106128/ENSG00000174600/ENSG00000175471/ENSG00000118729/ENSG00000162692/ENSG00000168959/ENSG00000213648/ENSG00000127129/ENSG00000115956/ENSG00000144891/ENSG00000198121/ENSG00000151067/ENSG00000135744/ENSG00000158856/ENSG00000071282/ENSG00000133019/ENSG00000068383/ENSG00000244165/ENSG00000173585/ENSG00000188906/ENSG00000131196/ENSG00000148730/ENSG00000175471/ENSG00000078295/ENSG00000079337/ENSG00000129048/ENSG00000273079/ENSG00000101082/ENSG00000186642/ENSG00000100968/ENSG00000112541/ENSG00000169418/ENSG00000185532/ENSG00000138193/ENSG00000169313/ENSG00000114757/ENSG00000180535/ENSG00000005882/ENSG00000136160/ENSG00000183134/ENSG00000153904/ENSG00000173585/ENSG00000068024/ENSG00000166148/ENSG00000010671/ENSG00000090020/ENSG00000129048/ENSG00000090674/ENSG00000128052/ENSG00000121966/ENSG00000183134/ENSG00000108309/ENSG00000196639/ENSG00000143318/ENSG00000121966/ENSG00000171408/ENSG00000159899","FALSE","FALSE","FALSE","FALSE"
"GO:0061061","GO:0061061","GO:0061061","muscle structure development",401,0.380961104245617,1.66623298088791,3.03169176158406e-07,2.06078288097549e-05,1.66429980782496e-05,2234,"tags=23%, list=16%, signal=20%","ENSG00000171243/ENSG00000196092/ENSG00000115641/ENSG00000132819/ENSG00000162552/ENSG00000054598/ENSG00000163157/ENSG00000113721/ENSG00000146674/ENSG00000179388/ENSG00000154928/ENSG00000163833/ENSG00000170624/ENSG00000106991/ENSG00000063660/ENSG00000184937/ENSG00000118526/ENSG00000104369/ENSG00000174738/ENSG00000111241/ENSG00000197381/ENSG00000136717/ENSG00000183072/ENSG00000148400/ENSG00000081189/ENSG00000186260/ENSG00000138435/ENSG00000164683/ENSG00000150051/ENSG00000107954/ENSG00000132819/ENSG00000023902/ENSG00000128917/ENSG00000143119/ENSG00000131435/ENSG00000157404/ENSG00000170345/ENSG00000173991/ENSG00000108924/ENSG00000131196/ENSG00000166923/ENSG00000105088/ENSG00000070193/ENSG00000148848/ENSG00000154721/ENSG00000183386/ENSG00000137809/ENSG00000164683/ENSG00000164976/ENSG00000123213/ENSG00000110651/ENSG00000132510/ENSG00000134072/ENSG00000182533/ENSG00000134243/ENSG00000175183/ENSG00000166831/ENSG00000100968/ENSG00000130595/ENSG00000117318/ENSG00000159251/ENSG00000184481/ENSG00000164690/ENSG00000036448/ENSG00000121068/ENSG00000175197/ENSG00000197893/ENSG00000110651/ENSG00000116604/ENSG00000180535/ENSG00000022267/ENSG00000139174/ENSG00000110693/ENSG00000136160/ENSG00000133639/ENSG00000159176/ENSG00000068024/ENSG00000166148/ENSG00000136383/ENSG00000180340/ENSG00000090020/ENSG00000166923/ENSG00000100201/ENSG00000154556/ENSG00000121068/ENSG00000140262/ENSG00000185022/ENSG00000143318/ENSG00000162772/ENSG00000125266/ENSG00000113083/ENSG00000111186/ENSG00000168214/ENSG00000179456/ENSG00000157227/ENSG00000136830/ENSG00000168758/ENSG00000133794/ENSG00000178860/ENSG00000148400/ENSG00000101096/ENSG00000152601/ENSG00000158186/ENSG00000137868/ENSG00000172638/ENSG00000116604/ENSG00000167658/ENSG00000120913/ENSG00000169884/ENSG00000185053/ENSG00000116016/ENSG00000185420/ENSG00000149596/ENSG00000077009/ENSG00000184937/ENSG00000132510/ENSG00000154309/ENSG00000166949","FALSE","FALSE","FALSE","FALSE"
"GO:0061041","GO:0061041","GO:0061041","regulation of wound healing",86,0.604472623138173,2.17685612965064,3.98894332254773e-07,2.67757820526016e-05,2.16242716959166e-05,1794,"tags=29%, list=13%, signal=25%","ENSG00000143954/ENSG00000171564/ENSG00000171557/ENSG00000137801/ENSG00000057593/ENSG00000162552/ENSG00000117601/ENSG00000158856/ENSG00000167711/ENSG00000132703/ENSG00000196581/ENSG00000174059/ENSG00000149131/ENSG00000158856/ENSG00000057593/ENSG00000091583/ENSG00000154127/ENSG00000110080/ENSG00000185532/ENSG00000112562/ENSG00000006638/ENSG00000103175/ENSG00000197461/ENSG00000121966/ENSG00000150594/ENSG00000121966/ENSG00000164251/ENSG00000181104/ENSG00000073712/ENSG00000104368","FALSE","FALSE","FALSE","FALSE"
