"","TermID","Name","Frequency","PlotX","PlotY","LogSize","Value","Uniqueness","Dispensability","Representative","Eliminated","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production","cytokine_mediated_signaling_pathway","defence_response_to_other_organism","leukocyte_proliferation"
"GO:2000725","GO:2000725"," regulation of cardiac muscle cell differentiation",0.090451693142631," 5.9683131934933"," 4.39654227619875",1.23044892137827,1.89132600315535,0.959043458205942,0.02943368," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051150","GO:0051150"," regulation of smooth muscle cell differentiation",0.169596924642433," null"," null",1.49136169383427,1.83805033212455,0.956920257051672,0.72741467," 2000725"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032675","GO:0032675"," regulation of interleukin-6 production",0.780145853355192," 6.25665052701288"," 2.50150865806644",2.14301480025409,2.16171287217521,0.932368669801195,0.03057171," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0001819","GO:0001819"," positive regulation of cytokine production",2.56656679292215," null"," null",2.65801139665711,1.54681330232248,0.899804790652002,0.72700689," 32675"," True","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:2000106","GO:2000106"," regulation of leukocyte apoptotic process",0.452258465713155," 1.13353646414802"," 3.18049897453255",1.90848501887865,1.69133591147843,0.967718717724792,0.0340276," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051983","GO:0051983"," regulation of chromosome segregation",0.508790773927299," -0.0502232399078366"," -7.81792383158722",1.95904139232109,-1.95486596679241,0.973545711003043,0.03442076," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1903305","GO:1903305"," regulation of regulated secretory pathway",0.768839391712364," 2.20355967378901"," 2.24157614936238",2.13672056715641,1.82587857965283,0.949280656267706,0.03587359," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030100","GO:0030100"," regulation of endocytosis",1.1758720108542," null"," null",2.32014628611105,1.47860027243009,0.927875086799857,0.7343984," 1903305"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:2000300","GO:2000300"," regulation of synaptic vesicle exocytosis",0.30527446435638," null"," null",1.74036268949424,1.92607213947032,0.916280555172566,0.82761979," 1903305"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050865","GO:0050865"," regulation of cell activation",3.70286618802646," -0.880742496939102"," -8.07195577556734",2.81690383937566,1.82340315574302,0.967211572079374,0.04297923," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1901888","GO:1901888"," regulation of cell junction assembly",1.13064616428289," -1.04997857030753"," -7.15869202371069",2.30319605742049,1.50005853526159,0.949959746167125,0.04511018," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0070663","GO:0070663"," regulation of leukocyte proliferation",1.36808185878229," 0.48518249194562"," 2.69544202279135",2.38560627359831,1.67257622023627,0.963577786022874,0.04624343," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"GO:0030155","GO:0030155"," regulation of cell adhesion",4.12120526881113," -1.40351475348148"," -8.03978573806502",2.86332286012046,1.5740742513949,0.966781885659704,0.05410675," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032637","GO:0032637"," interleukin-8 production",0.0310927695177794," -6.79571032103303"," 3.57900029890512",0.778151250383644,2.15679737361924,0.949812420875169,0.06520373," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0032602","GO:0032602"," chemokine production",0.0310927695177794," null"," null",0.778151250383644,1.84048400165339,0.949812420875169,0.88360979," 32637"," True","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0032633","GO:0032633"," interleukin-4 production",0.0310927695177794," null"," null",0.778151250383644,1.95759712907775,0.949812420875169,0.88360979," 32637"," True","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0032635","GO:0032635"," interleukin-6 production",0.0310927695177794," null"," null",0.778151250383644,2.14519541524085,0.949812420875169,0.88360979," 32637"," True","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0045730","GO:0045730"," respiratory burst",0.118717847249703," -1.90976909658527"," -7.95115599254936",1.34242268082221,1.84741404873048,0.985878120043612,0.07198658," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0046514","GO:0046514"," ceramide catabolic process",0.113064616428289," -5.63426408266168"," 4.28598336152421",1.32221929473392,2.03826666105275,0.940710844001129,0.08629703," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006687","GO:0006687"," glycosphingolipid metabolic process",0.30527446435638," null"," null",1.74036268949424,1.85815463190907,0.951143594421326,0.75103382," 46514"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001573","GO:0001573"," ganglioside metabolic process",0.146984001356775," null"," null",1.43136376415899,1.96765620890731,0.943307268855185,0.83917704," 46514"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006665","GO:0006665"," sphingolipid metabolic process",0.85363785403358," null"," null",2.18184358794477,1.59403350056623,0.950046991978227,0.84071148," 46514"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006672","GO:0006672"," ceramide metabolic process",0.531403697212957," null"," null",1.97772360528885,1.70028517658997,0.939960353486505,0.88730919," 46514"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0019377","GO:0019377"," glycolipid catabolic process",0.0847984623212166," null"," null",1.20411998265592,2.00080871693318,0.951701460944819,0.89258757," 46514"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0046479","GO:0046479"," glycosphingolipid catabolic process",0.0734920006783877," null"," null",1.14612803567824,1.93741482258116,0.948877164077492,0.90503785," 46514"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006664","GO:0006664"," glycolipid metabolic process",0.554016620498615," null"," null",1.99563519459755,1.5469789876775,0.952273823207258,0.938627," 46514"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001974","GO:0001974"," blood vessel remodeling",0.197863078749505," 2.55455412623679"," -7.4721515976646",1.55630250076729,2.10256653042945,0.97321111038908,0.0879805," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0098754","GO:0098754"," detoxification",0.763186160890949," -2.48695866155641"," 5.63643018461409",2.13353890837022,1.93409837793398,0.957357310309114,0.08910558," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0098869","GO:0098869"," cellular oxidant detoxification",0.514444004748714," null"," null",1.96378782734556,1.94717556440792,0.944048087356032,0.83194853," 98754"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0097237","GO:0097237"," cellular response to toxic substance",0.644468313641246," null"," null",2.06069784035361,1.85366391526371,0.9433716870551,0.85084691," 98754"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1990748","GO:1990748"," cellular detoxification",0.59924246706993," null"," null",2.02938377768521,1.89639530473505,0.943254314802346,0.96504137," 98754"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006691","GO:0006691"," leukotriene metabolic process",0.197863078749505," -3.45297444608209"," -7.32981935878383",1.55630250076729,1.84799475892561,0.974381530676368,0.09020157," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0070293","GO:0070293"," renal absorption",0.0847984623212166," 1.40668063732525"," -6.66663778647486",1.20411998265592,1.96239240538661,0.968574193445431,0.09461842," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0035809","GO:0035809"," regulation of urine volume",0.124371078071118," null"," null",1.36172783601759,1.90126225414138,0.929273380518697,0.74937399," 70293"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072593","GO:0072593"," reactive oxygen species metabolic process",0.554016620498615," -2.03502228583667"," 0.477378277352151",1.99563519459755,1.82607398391145,0.977289056927154,0.09839229," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006954","GO:0006954"," inflammatory response",2.80965571824298," -1.89186337841383"," 3.09595845063793",2.69722934275972,1.8085118335509,0.95787651638241,0.10325119," null"," False","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010894","GO:0010894"," negative regulation of steroid biosynthetic process",0.130024308892532," 4.7222429282829"," 0.124280125375686",1.38021124171161,2.10099516445877,0.938703448689145,0.10789011," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045939","GO:0045939"," negative regulation of steroid metabolic process",0.146984001356775," null"," null",1.43136376415899,2.03787670081689,0.941023522555158,0.79629491," 10894"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090181","GO:0090181"," regulation of cholesterol metabolic process",0.175250155463848," null"," null",1.50514997831991,-1.86525590298031,0.954807160995225,0.81302838," 10894"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0106118","GO:0106118"," regulation of sterol biosynthetic process",0.10175815478546," null"," null",1.27875360095283,-1.90737985222457,0.957055480370586,0.82766982," 10894"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043551","GO:0043551"," regulation of phosphatidylinositol 3-kinase activity",0.316580925999209," 7.11471293277267"," -0.646529462523233",1.75587485567249,1.94286352395739,0.948327432961631,0.11693985," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0080164","GO:0080164"," regulation of nitric oxide metabolic process",0.322234156820623," 7.66413707099746"," -0.417356053466505",1.76342799356294,1.91073853521962,0.965311263253604,0.11713528," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006260","GO:0006260"," DNA replication",1.08542031771157," -4.86713590865886"," 5.32482323814163",2.28555730900777,-2.04966994502953,0.955503608180724,0.12439316," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0022412","GO:0022412"," cellular process involved in reproduction in multicellular organism",2.10300186556617," 1.68914124652261"," -5.77782314833049",2.57170883180869,-1.82830476353159,0.922595890692288,0.12473642," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007281","GO:0007281"," germ cell development",1.51506586013907," null"," null",2.42975228000241,-1.76363211552766,0.895085160047504,0.7171371," 22412"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0019953","GO:0019953"," sexual reproduction",4.82220589066652," null"," null",2.931457870689,-1.44668413885289,0.952524676785253,0.74822664," 22412"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032504","GO:0032504"," multicellular organism reproduction",4.8165526598451," null"," null",2.93094903116752,-1.40874784530743,0.924346915405574,0.75647036," 22412"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048477","GO:0048477"," oogenesis",0.469218158177398," null"," null",1.92427928606188,-1.65160365754863,0.906473529046785,0.79161667," 22412"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007283","GO:0007283"," spermatogenesis",3.18842218327774," null"," null",2.75204844781944,-1.46567810386275,0.907964316065798,0.83417397," 22412"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007276","GO:0007276"," gamete generation",3.99683419074001," null"," null",2.85003325768977,-1.57118227215198,0.921217513936329,0.87370831," 22412"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048232","GO:0048232"," male gamete generation",3.2901803380632," null"," null",2.76566855475901,-1.52554057923692,0.92225359251043,0.90117801," 22412"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048609","GO:0048609"," multicellular organismal reproductive process",4.70914127423823," null"," null",2.92116605063774,-1.41957158745619,0.920236870880635,0.92011712," 22412"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0009617","GO:0009617"," response to bacterium",4.04206003731132," -1.23517897835938"," 2.52466024138034",2.85491302230786,1.66636865694711,0.95449651815392,0.12863574," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0098542","GO:0098542"," defense response to other organism",5.52320651252191," null"," null",2.9903388547876,1.2860438221834,0.878064183497757,0.77722746," 9617"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"GO:2000379","GO:2000379"," positive regulation of reactive oxygen species metabolic process",0.40703261914184," 6.89600818596634"," 1.75155860370186",1.86332286012046,2.04728205248007,0.936015536465585,0.13690514," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1903428","GO:1903428"," positive regulation of reactive oxygen species biosynthetic process",0.113064616428289," null"," null",1.32221929473392,1.77567476405151,0.940224866398151,0.77198541," 2000379"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1903426","GO:1903426"," regulation of reactive oxygen species biosynthetic process",0.25439538696365," null"," null",1.66275783168157,1.71986545318294,0.956208478383575,0.82652649," 2000379"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048771","GO:0048771"," tissue remodeling",0.542710158855786," 2.96586551449032"," -7.14059448284866",1.98677173426624,1.56437264752157,0.970668226762759,0.13860037," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072012","GO:0072012"," glomerulus vasculature development",0.10175815478546," 4.25628553451438"," -5.55742227646621",1.27875360095283,2.05809701652961,0.925212517956645,0.1395958," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032835","GO:0032835"," glomerulus development",0.293968002713551," null"," null",1.72427586960079,1.82585585814166,0.931474168134873,0.77448568," 72012"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072009","GO:0072009"," nephron epithelium development",0.542710158855786," null"," null",1.98677173426624,1.68454267480723,0.916047117371116,0.89185792," 72012"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0061440","GO:0061440"," kidney vasculature development",0.113064616428289," null"," null",1.32221929473392,2.03610324930805,0.92559535759046,0.99117362," 72012"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:2000377","GO:2000377"," regulation of reactive oxygen species metabolic process",0.836678161569337," 7.4099059140682"," 0.352242050730456",2.17318626841227,1.65740901722493,0.95878545137096,0.1413807," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010812","GO:0010812"," negative regulation of cell-substrate adhesion",0.350500310927695," 3.04280965589325"," 0.257161205119165",1.79934054945358,1.92707011659708,0.935257565968059,0.14339213," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051893","GO:0051893"," regulation of focal adhesion assembly",0.373113234213353," null"," null",1.82607480270083,1.68364311225767,0.933804748665707,0.77485291," 10812"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090109","GO:0090109"," regulation of cell-substrate junction assembly",0.373113234213353," null"," null",1.82607480270083,1.68364311225767,0.953179929442389,0.98297754," 10812"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043403","GO:0043403"," skeletal muscle tissue regeneration",0.175250155463848," 6.16923162058252"," -3.73181849633144",1.50514997831991,-1.76903141948839,0.968797713878927,0.14564547," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050817","GO:0050817"," coagulation",0.972355701283283," 2.77146131450613"," -6.78223928596864",2.2380461031288,1.59337019555528,0.968964932140588,0.1481147," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051447","GO:0051447"," negative regulation of meiotic cell cycle",0.10175815478546," 2.49020879341121"," -0.96514779441683",1.27875360095283,-1.7342306022588,0.907955865473551,0.15450913," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0046885","GO:0046885"," regulation of hormone biosynthetic process",0.118717847249703," 3.79883354648225"," -1.31228558907788",1.34242268082221,2.0446778348983,0.94224790434348,0.16510131," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010506","GO:0010506"," regulation of autophagy",1.80338063203121," 7.17749396826029"," 0.687841288349588",2.50514997831991,1.58394026522841,0.95207192616205,0.16529806," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007368","GO:0007368"," determination of left/right symmetry",0.712307083498219," 3.55013919299643"," -5.32191744259188",2.10380372095596,-1.60243975754827,0.949808431282837,0.17363503," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
