TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:1902931", "negative regulation of alcohol biosynthetic process", 0.0734920006783877, null, null, 1.14612803567824, -1.88559689371567, 0.944679503859316, 0.84170522, 45540, True
"GO:0042743", "hydrogen peroxide metabolic process", 0.214822771213749, -7.28733119307683, 1.63926591655513, 1.5910646070265, -3.18993131504702, 0.974288437561754, 0.11432771, null, False
"GO:1903409", "reactive oxygen species biosynthetic process", 0.0791452314998021, null, null, 1.17609125905568, -1.41820082620027, 0.967552499719709, 0.77787604, 42743, True
"GO:0042744", "hydrogen peroxide catabolic process", 0.146984001356775, null, null, 1.43136376415899, -2.59845647497306, 0.967505132526, 0.81589489, 42743, True
"GO:0080164", "regulation of nitric oxide metabolic process", 0.322234156820623, 4.57105718545551, -5.96487707824444, 1.76342799356294, -1.58818944217618, 0.965311263253604, 0.11713528, null, False
"GO:0072593", "reactive oxygen species metabolic process", 0.554016620498615, -0.836979521726837, -1.68956865391815, 1.99563519459755, -3.52386877799785, 0.977289056927154, 0.12662051, null, False
"GO:0009617", "response to bacterium", 4.04206003731132, 0.159800632987934, 6.95791096855298, 2.85491302230786, -3.3166030786611, 0.95449651815392, 0.12782189, null, False
"GO:0098542", "defense response to other organism", 5.52320651252191, null, null, 2.9903388547876, -1.71280381704787, 0.878064183497757, 0.77722746, 9617, True
"GO:0001974", "blood vessel remodeling", 0.197863078749505, -2.75081458706366, -7.25289230897005, 1.55630250076729, -2.22384489523144, 0.97321111038908, 0.12810511, null, False
"GO:0032635", "interleukin-6 production", 0.0310927695177794, 1.45780088753851, -1.61810131573785, 0.778151250383644, -3.39724366891399, 0.949812420875169, 0.13405333, null, False
"GO:0032602", "chemokine production", 0.0310927695177794, null, null, 0.778151250383644, -1.46886634197711, 0.949812420875169, 0.88360979, 32635, True
"GO:0032633", "interleukin-4 production", 0.0310927695177794, null, null, 0.778151250383644, -1.72043715709901, 0.949812420875169, 0.88360979, 32635, True
"GO:0032637", "interleukin-8 production", 0.0310927695177794, null, null, 0.778151250383644, -2.59395696066021, 0.949812420875169, 0.88360979, 32635, True
"GO:0010506", "regulation of autophagy", 1.80338063203121, 5.24855803537915, -4.7872917422184, 2.50514997831991, -2.81138155993348, 0.95207192616205, 0.13988017, null, False
"GO:0048771", "tissue remodeling", 0.542710158855786, -2.08237451569451, -7.28080069123459, 1.98677173426624, -1.48021784067873, 0.970668226762759, 0.14277203, null, False
"GO:0050817", "coagulation", 0.972355701283283, -2.12988773443539, -6.89273671811278, 2.2380461031288, -2.87936330607723, 0.968964932140588, 0.15288862, null, False
"GO:2000377", "regulation of reactive oxygen species metabolic process", 0.836678161569337, 5.59152603655994, -4.80386796571932, 2.17318626841227, -2.08857013812741, 0.95878545137096, 0.16529806, null, False
"GO:0007264", "small GTPase mediated signal transduction", 1.46984001356775, 3.44999996295748, 6.07150589974852, 2.41664050733828, -3.54059078003966, 0.910422976041134, 0.16819902, null, False
"GO:0022412", "cellular process involved in reproduction in multicellular organism", 2.10300186556617, -2.25940138265961, -4.76290522824306, 2.57170883180869, -4.25614290104033, 0.922595890692288, 0.16870151, null, False
"GO:0007281", "germ cell development", 1.51506586013907, null, null, 2.42975228000241, -3.12344091840952, 0.895085160047504, 0.7171371, 22412, True
"GO:0048477", "oogenesis", 0.469218158177398, null, null, 1.92427928606188, -1.34050905852465, 0.906473529046785, 0.79161667, 22412, True
"GO:0007276", "gamete generation", 3.99683419074001, null, null, 2.85003325768977, -3.09986812252734, 0.921217513936329, 0.81537294, 22412, True
"GO:0019953", "sexual reproduction", 4.82220589066652, null, null, 2.931457870689, -2.22833573256719, 0.952524676785253, 0.86432681, 22412, True
"GO:0048232", "male gamete generation", 3.2901803380632, null, null, 2.76566855475901, -2.26631400704834, 0.92225359251043, 0.87784593, 22412, True
"GO:0007283", "spermatogenesis", 3.18842218327774, null, null, 2.75204844781944, -1.7899140539093, 0.907964316065798, 0.90117801, 22412, True
"GO:0048609", "multicellular organismal reproductive process", 4.70914127423823, null, null, 2.92116605063774, -2.15903902854218, 0.920236870880635, 0.92011712, 22412, True
"GO:0090329", "regulation of DNA-dependent DNA replication", 0.260048617785064, 4.75047901381958, -5.50049614929507, 1.67209785793572, -2.28450090823218, 0.959710212882244, 0.17203064, null, False
"GO:0003013", "circulatory system process", 2.73616371756459, -2.3830653380691, -6.24720443950372, 2.68574173860226, -3.22634017118566, 0.958996702688572, 0.17487243, null, False
"GO:0050730", "regulation of peptidyl-tyrosine phosphorylation", 1.46418678274634, 4.71097466602484, -4.34004659781795, 2.41497334797082, -1.94948375778103, 0.946745872692188, 0.17652505, null, False
"GO:2000379", "positive regulation of reactive oxygen species metabolic process", 0.40703261914184, 5.82179534248766, -3.70069928313024, 1.86332286012046, -2.89571678247591, 0.936015536465585, 0.17904646, null, False
"GO:1903428", "positive regulation of reactive oxygen species biosynthetic process", 0.113064616428289, null, null, 1.32221929473392, -1.38774433313752, 0.940224866398151, 0.77198541, 2000379, True
"GO:1903426", "regulation of reactive oxygen species biosynthetic process", 0.25439538696365, null, null, 1.66275783168157, -1.71223089809546, 0.956208478383575, 0.82652649, 2000379, True
"GO:0043403", "skeletal muscle tissue regeneration", 0.175250155463848, 1.67091288187976, -6.97268880675037, 1.50514997831991, -1.47356713298113, 0.968797713878927, 0.18373861, null, False
"GO:0051145", "smooth muscle cell differentiation", 0.20351630957092, -0.17418853009763, -7.16965316602233, 1.56820172406699, -2.75188352075753, 0.953800709885544, 0.18654395, null, False
"GO:0031145", "anaphase-promoting complex-dependent catabolic process", 0.107411385606874, 2.64495900917302, 1.07179956745638, 1.30102999566398, -2.49403184058573, 0.961417951514803, 0.19816722, null, False
"GO:0030198", "extracellular matrix organization", 1.48114647521058, -6.63246819483196, -3.22813799233918, 2.41995574848976, -1.47744421551871, 0.950260625035143, 0.20585205, null, False
"GO:0043062", "extracellular structure organization", 1.486799706032, -6.45793676173919, -3.42959062689295, 2.42160392686983, -1.47744421551871, 0.95024144127038, 0.2059467, null, False
"GO:0045229", "external encapsulating structure organization", 1.49810616767483, -6.29602163086495, -3.5939653353325, 2.42488163663107, -1.36471222705204, 0.95020324802496, 0.20613518, null, False
"GO:0006275", "regulation of DNA replication", 0.604895697891345, 4.89281850526121, -5.18356113917689, 2.03342375548695, -2.00284267526397, 0.956474963164009, 0.21184685, null, False
"GO:0060343", "trabecula formation", 0.113064616428289, 0.603450936231886, -5.75620524206299, 1.32221929473392, -2.07193129449306, 0.936395100874034, 0.21450179, null, False
"GO:0061384", "heart trabecula morphogenesis", 0.169596924642433, null, null, 1.49136169383427, -1.31688792137419, 0.956910807207059, 0.91960635, 60343, True
"GO:0030522", "intracellular receptor signaling pathway", 0.785799084176607, 3.90873224379935, 6.39189369013539, 2.14612803567824, -1.36690916946886, 0.926674930485494, 0.21479395, null, False
"GO:0051271", "negative regulation of cellular component movement", 1.65074339985302, 5.07036951844926, -0.187169711707269, 2.46686762035411, -3.7491341765484, 0.915531879174725, 0.21694774, null, False
"GO:0045785", "positive regulation of cell adhesion", 2.44219571485104, 7.12522134647992, 0.230341262627352, 2.63648789635337, -2.83184839751613, 0.922450999960309, 0.22397543, null, False
"GO:0010810", "regulation of cell-substrate adhesion", 1.2154446266041, null, null, 2.33445375115093, -1.30113083369284, 0.950098934706113, 0.75288672, 45785, True
"GO:1903039", "positive regulation of leukocyte cell-cell adhesion", 1.33416247385381, null, null, 2.3747483460101, -2.94251541497959, 0.925021229681106, 0.76162543, 45785, True
"GO:0007162", "negative regulation of cell adhesion", 1.6055175532817, null, null, 2.45484486000851, -1.87270173584092, 0.925879758248079, 0.77960213, 45785, True
"GO:0022407", "regulation of cell-cell adhesion", 2.48176833060094, null, null, 2.64345267648619, -1.62881722190279, 0.946188493363819, 0.82543296, 45785, True
"GO:1903037", "regulation of leukocyte cell-cell adhesion", 1.82599355531686, null, null, 2.51054501020661, -2.28483206634832, 0.946383160737311, 0.86646772, 45785, True
"GO:0050870", "positive regulation of T cell activation", 1.20979139578269, null, null, 2.33243845991561, -1.51815326303024, 0.848385786942724, 0.93374533, 45785, True
"GO:0007268", "chemical synaptic transmission", 2.28390525185143, 4.3624817252223, 6.29798697973832, 2.60745502321467, -2.59395696066021, 0.94831480799961, 0.22441787, null, False
"GO:0099536", "synaptic signaling", 2.56091356210074, null, null, 2.6570558528571, -2.31766241680875, 0.951437329647637, 0.72060583, 7268, True
"GO:0099537", "trans-synaptic signaling", 2.38001017581548, null, null, 2.62531245096167, -2.52819675402821, 0.9483353406238, 0.95005665, 7268, True
"GO:0098916", "anterograde trans-synaptic signaling", 2.28390525185143, null, null, 2.60745502321467, -2.59395696066021, 0.948376922866619, 0.96555318, 7268, True
"GO:0006897", "endocytosis", 2.87184125727853, -2.77808205650502, 6.33349923244002, 2.70671778233676, -5.43805980658361, 0.934398869447646, 0.22490514, null, False
"GO:0007188", "adenylate cyclase-modulating G protein-coupled receptor signaling pathway", 1.24371078071118, 3.38746528479342, 6.50337007096869, 2.34439227368511, -2.96949460372727, 0.920042308570347, 0.22625235, null, False
"GO:0006614", "SRP-dependent cotranslational protein targeting to membrane", 0.090451693142631, -3.62672636346449, 6.36730985590984, 1.23044892137827, -4.12847286757334, 0.929428351800016, 0.23075253, null, False
"GO:0006613", "cotranslational protein targeting to membrane", 0.118717847249703, null, null, 1.34242268082221, -4.50225466950229, 0.932693172422859, 0.77129589, 6614, True
"GO:0072599", "establishment of protein localization to endoplasmic reticulum", 0.20351630957092, null, null, 1.56820172406699, -3.35149636420053, 0.935801252532826, 0.85325632, 6614, True
"GO:0045047", "protein targeting to ER", 0.180903386285262, null, null, 1.51851393987789, -3.39724366891399, 0.928596212479144, 0.92839956, 6614, True
"GO:0019221", "cytokine-mediated signaling pathway", 2.00124371078071, 2.61843269082422, 6.77511286463739, 2.55022835305509, -3.49836720384745, 0.890565084201643, 0.23948759, null, False
"GO:0007368", "determination of left/right symmetry", 0.712307083498219, -0.831662952243401, -6.52888504151023, 2.10380372095596, -1.39025759183726, 0.949808431282837, 0.24059644, null, False
"GO:0045429", "positive regulation of nitric oxide biosynthetic process", 0.209169540392334, 5.53507172302641, -4.03223871601197, 1.57978359661681, -1.68081331270529, 0.935630253337583, 0.24255236, null, False
"GO:1904407", "positive regulation of nitric oxide metabolic process", 0.214822771213749, null, null, 1.5910646070265, -1.68081331270529, 0.942339502510945, 0.92897073, 45429, True
"GO:0045428", "regulation of nitric oxide biosynthetic process", 0.310927695177794, null, null, 1.7481880270062, -1.58818944217618, 0.953973850023869, 0.959874, 45429, True
"GO:0048863", "stem cell differentiation", 0.887557238962067, 0.174045504123472, -7.21409837716496, 2.19865708695442, -1.9110178076169, 0.955222898444449, 0.2457176, null, False
"GO:0046885", "regulation of hormone biosynthetic process", 0.118717847249703, -3.11571504769458, -5.51412789219306, 1.34242268082221, -1.74160159750275, 0.94224790434348, 0.24733978, null, False
"GO:0018108", "peptidyl-tyrosine phosphorylation", 0.898863700604896, 1.80949892720119, 1.57758832271116, 2.20411998265592, -1.99146512638668, 0.958815240190553, 0.24872511, null, False
"GO:0006858", "extracellular transport", 0.214822771213749, -2.41593737767168, 6.98771734830374, 1.5910646070265, -1.42536377332113, 0.960100305285667, 0.25134405, null, False
"GO:0090382", "phagosome maturation", 0.135677539713947, -5.11147045784392, -2.024382745521, 1.39794000867204, -1.48021784067873, 0.941582163029098, 0.25367717, null, False
"GO:0006260", "DNA replication", 1.08542031771157, 2.56672601734111, 2.35747121802782, 2.28555730900777, -7.38615817812393, 0.955503608180724, 0.25448876, null, False
"GO:0048708", "astrocyte differentiation", 0.299621233534965, -0.48606079621098, -6.69165296195385, 1.73239375982297, -1.50643534594065, 0.94250198794864, 0.25473879, null, False
"GO:0048753", "pigment granule organization", 0.158290462999604, -6.29026531007056, -2.72235499251496, 1.46239799789896, -1.36690916946886, 0.940846438033183, 0.25739242, null, False
"GO:0098754", "detoxification", 0.763186160890949, 0.711888510010413, 7.88232431241863, 2.13353890837022, -2.49403184058573, 0.957357310309114, 0.26072924, null, False
"GO:0098869", "cellular oxidant detoxification", 0.514444004748714, null, null, 1.96378782734556, -2.23264169737501, 0.944048087356032, 0.83194853, 98754, True
"GO:0097237", "cellular response to toxic substance", 0.644468313641246, null, null, 2.06069784035361, -2.17469325369743, 0.9433716870551, 0.85084691, 98754, True
"GO:1990748", "cellular detoxification", 0.59924246706993, null, null, 2.02938377768521, -2.40556591617142, 0.943254314802346, 0.96504137, 98754, True
"GO:0045596", "negative regulation of cell differentiation", 3.58414834077675, 5.89889754314429, -0.902317161886243, 2.80277372529198, -2.11057052884132, 0.918278126006379, 0.26076302, null, False
"GO:0048864", "stem cell development", 0.474871388998813, 0.171592660215334, -7.01666081842729, 1.92941892571429, -1.32672057978012, 0.951119370429801, 0.26638358, null, False
"GO:0001816", "cytokine production", 0.0791452314998021, 1.28078498124002, -1.83989597411551, 1.17609125905568, -2.1877914844418, 0.952968599221135, 0.26723154, null, False
"GO:0060292", "long-term synaptic depression", 0.0961049239640455, 2.41558611116629, -2.36360427582727, 1.25527250510331, -1.50643534594065, 0.928218369259145, 0.2733574, null, False
"GO:0060485", "mesenchyme development", 1.26067047317542, -0.0830146692812972, -6.23077193496442, 2.35024801833416, -1.9942979229415, 0.927111776448047, 0.27940181, null, False
"GO:0009636", "response to toxic substance", 1.38504155124654, 0.846654675500329, 7.70734729272137, 2.39093510710338, -1.55288085656482, 0.96117492281328, 0.27970047, null, False
"GO:0007040", "lysosome organization", 0.40703261914184, -5.70312817928792, -2.93100598422808, 1.86332286012046, -1.8791936625727, 0.933863208560371, 0.28276541, null, False
"GO:0080171", "lytic vacuole organization", 0.40703261914184, null, null, 1.86332286012046, -1.8791936625727, 0.933863208560371, 0.86565365, 7040, True
"GO:0006836", "neurotransmitter transport", 0.734920006783877, -2.80361884001632, 6.86261075583476, 2.11727129565576, -1.36366372581033, 0.955536160226532, 0.28787085, null, False
"GO:0061383", "trabecula morphogenesis", 0.231782463677992, 1.30879690955202, -6.33013871320858, 1.6232492903979, -1.67191030444783, 0.957953847618144, 0.29099444, null, False
"GO:0045987", "positive regulation of smooth muscle contraction", 0.169596924642433, 6.81332836809852, -2.02882342059197, 1.49136169383427, -1.68081331270529, 0.935943248399594, 0.29450568, null, False
"GO:0045933", "positive regulation of muscle contraction", 0.243088925320821, null, null, 1.64345267648619, -1.41820082620027, 0.933939832969284, 0.75215139, 45987, True
"GO:0015874", "norepinephrine transport", 0.0395726157499011, -2.32840057379509, 7.23915290364139, 0.903089986991944, -2.45904212377125, 0.959647883275554, 0.29765977, null, False
"GO:0048243", "norepinephrine secretion", 0.00565323082141444, null, null, 0.301029995663981, -2.00839292493445, 0.932838915414048, 0.8023225, 15874, True
"GO:0007033", "vacuole organization", 0.819718469105093, -5.94352504020461, -2.73974276457855, 2.16435285578444, -1.67302114495891, 0.931667751827715, 0.30505542, null, False
"GO:0006809", "nitric oxide biosynthetic process", 0.090451693142631, 3.03771834498085, 3.02432162076042, 1.23044892137827, -1.36567926654607, 0.962337835690236, 0.30979804, null, False
"GO:0007599", "hemostasis", 0.983662162926112, -4.58011214943468, -5.91520786863315, 2.24303804868629, -2.8617261059494, 0.949528471802883, 0.31288708, null, False
"GO:0090287", "regulation of cellular response to growth factor stimulus", 1.57159816835321, 6.61168941623935, 3.57221402487583, 2.4456042032736, -2.36413029170412, 0.938926209469124, 0.32667447, null, False
"GO:0140053", "mitochondrial gene expression", 0.497484312284471, 1.64446428400366, -0.580287875961628, 1.94939000664491, -1.69748651325601, 0.972784991789951, 0.32676734, null, False
"GO:0071103", "DNA conformation change", 1.51506586013907, -5.68610476216249, -2.41465883666353, 2.42975228000241, -6.503478678925, 0.905256077477552, 0.32772262, null, False
"GO:0006695", "cholesterol biosynthetic process", 0.209169540392334, 0.943755646291701, 2.01938417578725, 1.57978359661681, -3.36173801908547, 0.947375175285351, 0.3284727, null, False
"GO:0016126", "sterol biosynthetic process", 0.248742156142235, null, null, 1.65321251377534, -3.39724366891399, 0.948888010147144, 0.82244102, 6695, True
"GO:1902653", "secondary alcohol biosynthetic process", 0.209169540392334, null, null, 1.57978359661681, -3.36173801908547, 0.966079466541017, 0.84614145, 6695, True
"GO:0045747", "positive regulation of Notch signaling pathway", 0.25439538696365, 6.86804010992724, 2.28860941548434, 1.66275783168157, -1.78444030247431, 0.923889281900969, 0.33226931, null, False
