"","TermID","Name","Frequency","PlotX","PlotY","LogSize","Value","Uniqueness","Dispensability","Representative","Eliminated","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production","cytokine_mediated_signaling_pathway","defence_response_to_other_organism","leukocyte_proliferation"
"GO:0038096","GO:0038096"," Fc-gamma receptor signaling pathway involved in phagocytosis",0.118717847249703," null"," null",1.34242268082221,1.74225455173953,0.78771929917724,0.71316805," 50853"," True","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"GO:0002224","GO:0002224"," toll-like receptor signaling pathway",0.333540618463452," null"," null",1.77815125038364,1.94529321767023,0.864830282074872,0.71766188," 50853"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002431","GO:0002431"," Fc receptor mediated stimulatory signaling pathway",0.135677539713947," null"," null",1.39794000867204,1.63437338879222,0.821179372716649,0.72143758," 50853"," True","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"GO:0002221","GO:0002221"," pattern recognition receptor signaling pathway",0.480524619820227," null"," null",1.93449845124357,1.94410229598631,0.861490534137745,0.74322259," 50853"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002253","GO:0002253"," activation of immune response",1.89948555599525," null"," null",2.52762990087134,1.38194018384596,0.815070121849267,0.75504599," 50853"," True","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0034162","GO:0034162"," toll-like receptor 9 signaling pathway",0.0452258465713155," null"," null",0.954242509439325,2.14162396983353,0.884890508003157,0.79263368," 50853"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0034138","GO:0034138"," toll-like receptor 3 signaling pathway",0.0508790773927299," null"," null",1,1.92384518285907,0.8838690798255,0.7996602," 50853"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002768","GO:0002768"," immune response-regulating cell surface receptor signaling pathway",1.61682401492453," null"," null",2.45788189673399,1.7855132934004,0.840320595266144,0.84300076," 50853"," True","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"GO:0038094","GO:0038094"," Fc-gamma receptor signaling pathway",0.124371078071118," null"," null",1.36172783601759,1.74225455173953,0.872225964057805,0.89105732," 50853"," True","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"GO:0050851","GO:0050851"," antigen receptor-mediated signaling pathway",1.20979139578269," null"," null",2.33243845991561,1.67573509364395,0.782957981885273,0.89220623," 50853"," True","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"GO:0002757","GO:0002757"," immune response-activating signal transduction",1.47549324438917," null"," null",2.41830129131975,1.73715659930637,0.783148262304417,0.91344409," 50853"," True","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"GO:0002429","GO:0002429"," immune response-activating cell surface receptor signaling pathway",1.47549324438917," null"," null",2.41830129131975,1.73715659930637,0.778669578392486,0.96258059," 50853"," True","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"GO:0006613","GO:0006613"," cotranslational protein targeting to membrane",0.118717847249703," 0.267843980679329"," -7.62084460572173",1.34242268082221,2.3884809942446,0.938510982972565,0.00411209," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0033627","GO:0033627"," cell adhesion mediated by integrin",0.141330770535361," -3.44822549329962"," -7.72945552395954",1.41497334797082,1.88265714596192,0.991269859608566,0.00417457," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090162","GO:0090162"," establishment of epithelial cell polarity",0.186556617106676," -3.65379775359148"," 1.72214419679625",1.53147891704226,1.84213807223604,0.996020481994796,0.00427808," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0098813","GO:0098813"," nuclear chromosome segregation",1.25501724235401," 2.86087716823194"," -2.84075043920739",2.34830486304816,-2.23041432847747,0.908249801257795,0.00515576," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007064","GO:0007064"," mitotic sister chromatid cohesion",0.107411385606874," null"," null",1.30102999566398,-1.77270235356296,0.867571175577158,0.72702661," 98813"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0008608","GO:0008608"," attachment of spindle microtubules to kinetochore",0.130024308892532," null"," null",1.38021124171161,-2.0389212620244,0.923295889277598,0.73962749," 98813"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051304","GO:0051304"," chromosome separation",0.15263723217819," null"," null",1.44715803134222,-2.0283735119827,0.923451121935641,0.75054483," 98813"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000070","GO:0000070"," mitotic sister chromatid segregation",0.655774775284075," null"," null",2.06818586174616,-2.25909154967081,0.846628606157853,0.86687595," 98813"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007062","GO:0007062"," sister chromatid cohesion",0.271355079427893," null"," null",1.69019608002851,-2.01202202433161,0.865643463282868,0.87261469," 98813"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007080","GO:0007080"," mitotic metaphase plate congression",0.288314771892136," null"," null",1.7160033436348,-1.88839708507998,0.811659107829457,0.8774788," 98813"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000819","GO:0000819"," sister chromatid segregation",0.814065238283679," null"," null",2.16136800223497,-2.2598098698798,0.853283789779156,0.88727431," 98813"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051310","GO:0051310"," metaphase plate congression",0.350500310927695," null"," null",1.79934054945358,-2.01146673097016,0.867189642080129,0.94123121," 98813"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051303","GO:0051303"," establishment of chromosome localization",0.435298773248912," null"," null",1.89209460269048,-2.05701556604243,0.93785096199301,0.97148091," 98813"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007059","GO:0007059"," chromosome segregation",1.58855786081746," -4.98072967720857"," -7.03309949364947",2.45024910831936,-2.20530012718533,0.99513040083362,0.00562219," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0061919","GO:0061919"," process utilizing autophagic mechanism",1.53202555260331," -2.83811916445892"," 0.975648031629985",2.4345689040342,1.47766432994709,0.995148786447111,0.00575695," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000280","GO:0000280"," nuclear division",1.73554186217423," 4.65758871480672"," -5.23088036197949",2.48855071650044,-2.13011247261818,0.907758184307977,0.00584456," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0140014","GO:0140014"," mitotic nuclear division",0.944089547176211," null"," null",2.22530928172586,-2.16745126445985,0.862066624769262,0.89579701," 280"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051301","GO:0051301"," cell division",2.79269602577873," -0.783786535448057"," -0.616318862735211",2.69460519893357,-1.78949802482633,0.994824882619958,0.00627661," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0008217","GO:0008217"," regulation of blood pressure",1.03454124031884," -4.86174420130308"," -5.00909458900725",2.26481782300954,2.20819946701365,0.910549605184961,0.02399749," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0008015","GO:0008015"," blood circulation",2.22171971281587," null"," null",2.59549622182557,1.52051390718546,0.948512896251759,0.83554722," 8217"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0003018","GO:0003018"," vascular process in circulatory system",1.46418678274634," null"," null",2.41497334797082,1.44615717280322,0.950647862830776,0.87168584," 8217"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010894","GO:0010894"," negative regulation of steroid biosynthetic process",0.130024308892532," -3.16651036955146"," 3.70999807933341",1.38021124171161,2.11045943772454,0.939591261491042,0.02583253," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045939","GO:0045939"," negative regulation of steroid metabolic process",0.146984001356775," null"," null",1.43136376415899,2.07165539786879,0.941283350342971,0.79629491," 10894"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090181","GO:0090181"," regulation of cholesterol metabolic process",0.175250155463848," null"," null",1.50514997831991,-1.98164369804539,0.956648412374919,0.81302838," 10894"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045540","GO:0045540"," regulation of cholesterol biosynthetic process",0.10175815478546," null"," null",1.27875360095283,-2.03217530288341,0.955900099006016,0.82766982," 10894"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0106118","GO:0106118"," regulation of sterol biosynthetic process",0.10175815478546," null"," null",1.27875360095283,-2.03217530288341,0.958790083227322,0.82766982," 10894"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1902931","GO:1902931"," negative regulation of alcohol biosynthetic process",0.0734920006783877," null"," null",1.14612803567824,1.93866819090942,0.945164374054912,0.84170522," 10894"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006940","GO:0006940"," regulation of smooth muscle contraction",0.339193849284866," -2.89995975095997"," 6.43418138245791",1.78532983501077,2.16626226300064,0.949630212417536,0.02816939," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045987","GO:0045987"," positive regulation of smooth muscle contraction",0.169596924642433," null"," null",1.49136169383427,1.85224205444712,0.934110493649558,0.77291868," 6940"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045933","GO:0045933"," positive regulation of muscle contraction",0.243088925320821," null"," null",1.64345267648619,1.80557911075224,0.932056738536691,0.79668908," 6940"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045661","GO:0045661"," regulation of myoblast differentiation",0.282661541070722," -1.59760479406621"," 3.58265747339808",1.70757017609794,1.96816762770207,0.956110022723223,0.03254426," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0150116","GO:0150116"," regulation of cell-substrate junction organization",0.401379388320425," 2.20404531791399"," 0.467742651732207",1.85733249643127,1.73257218247468,0.949024566224827,0.03363828," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:2000106","GO:2000106"," regulation of leukocyte apoptotic process",0.452258465713155," -3.65289412468963"," 2.39642151051965",1.90848501887865,1.69378713878717,0.967568800376617,0.0340276," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051983","GO:0051983"," regulation of chromosome segregation",0.508790773927299," -2.40949293053195"," 0.518554828044021",1.95904139232109,-2.02942079288738,0.97312975049305,0.03442076," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050865","GO:0050865"," regulation of cell activation",3.70286618802646," -3.59164863378645"," 1.21298037665993",2.81690383937566,1.8620099926762,0.966778324634016,0.042743," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0070663","GO:0070663"," regulation of leukocyte proliferation",1.36808185878229," -1.96745966458788"," 2.03541546448389",2.38560627359831,1.61083432696046,0.962204216113686,0.04624343," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"GO:0032970","GO:0032970"," regulation of actin filament-based process",2.22171971281587," -5.50689256393764"," -6.69342860676248",2.59549622182557,1.39208756415802,0.968685591182419,0.04940017," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045730","GO:0045730"," respiratory burst",0.118717847249703," -4.58837209428322"," -7.27888994115282",1.34242268082221,1.81647603351319,0.985612923706451,0.07183783," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042743","GO:0042743"," hydrogen peroxide metabolic process",0.214822771213749," -4.1975480066041"," -7.44627670720162",1.5910646070265,2.02618499727839,0.977320126263832,0.07529798," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042744","GO:0042744"," hydrogen peroxide catabolic process",0.146984001356775," null"," null",1.43136376415899,1.94074239041271,0.971279900642677,0.81589489," 42743"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072593","GO:0072593"," reactive oxygen species metabolic process",0.554016620498615," -1.43168755214192"," 0.926308608672088",1.99563519459755,1.76760946081634,0.977514711577626,0.09839229," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032637","GO:0032637"," interleukin-8 production",0.0310927695177794," 0.652036581701386"," 2.50237324895351",0.778151250383644,2.15592266115205,0.944175930412121,0.09948758," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0032602","GO:0032602"," chemokine production",0.0310927695177794," null"," null",0.778151250383644,1.86935178453237,0.944175930412121,0.88360979," 32637"," True","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0032623","GO:0032623"," interleukin-2 production",0.0310927695177794," null"," null",0.778151250383644,1.79292162514757,0.944175930412121,0.88360979," 32637"," True","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0032635","GO:0032635"," interleukin-6 production",0.0310927695177794," null"," null",0.778151250383644,2.0877665474906,0.944175930412121,0.88360979," 32637"," True","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0043551","GO:0043551"," regulation of phosphatidylinositol 3-kinase activity",0.316580925999209," -5.8557071376222"," 3.83052285312534",1.75587485567249,2.02212690486058,0.947501959495548,0.10004318," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006081","GO:0006081"," cellular aldehyde metabolic process",0.299621233534965," -6.04771427076764"," -6.08557713271567",1.73239375982297,1.70933736606705,0.978179056860759,0.1013666," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0080164","GO:0080164"," regulation of nitric oxide metabolic process",0.322234156820623," -5.81333015924355"," 3.2569041750929",1.76342799356294,1.77894908990593,0.964462823385605,0.1079432," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042769","GO:0042769"," DNA damage response, detection of DNA damage",0.0734920006783877," 0.562676095785489"," 0.446920787051095",1.14612803567824,-1.6971974052518,0.955747588633443,0.10865684," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0018149","GO:0018149"," peptide cross-linking",0.197863078749505," 6.56750440748346"," 2.70588051629784",1.55630250076729,1.94313343976677,0.96715318347884,0.10958783," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0031069","GO:0031069"," hair follicle morphogenesis",0.163943693821019," -6.94499470277914"," -1.78919865345486",1.47712125471966,2.11468209248168,0.90081796876668,0.11454526," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0098773","GO:0098773"," skin epidermis development",0.423992311606083," null"," null",1.88081359228079,1.69737010188935,0.905744991433895,0.72254622," 31069"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0009913","GO:0009913"," epidermal cell differentiation",0.876250777319238," null"," null",2.19312459835446,1.65211958102891,0.912046385933858,0.80598136," 31069"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001942","GO:0001942"," hair follicle development",0.401379388320425," null"," null",1.85733249643127,1.68176085644998,0.90350872777576,0.91188579," 31069"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042633","GO:0042633"," hair cycle",0.503137543105885," null"," null",1.95424250943932,1.65264893191489,0.958714756743957,0.9741714," 31069"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001974","GO:0001974"," blood vessel remodeling",0.197863078749505," -4.5210997723115"," 0.773164584507823",1.55630250076729,2.14739579752137,0.966033208506981,0.11654039," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0035924","GO:0035924"," cellular response to vascular endothelial growth factor stimulus",0.237435694499406," 7.04271195750759"," -2.11017720779425",1.63346845557959,1.83301905502855,0.955644293153951,0.12028716," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042303","GO:0042303"," molting cycle",0.503137543105885," -7.21391018320499"," 1.25766632746633",1.95424250943932,1.65264893191489,0.963074207149723,0.12756774," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071260","GO:0071260"," cellular response to mechanical stimulus",0.45791169653457," 4.34524710319899"," -1.21592548776466",1.91381385238372,1.74572001540145,0.95619524794598,0.12795771," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0009267","GO:0009267"," cellular response to starvation",0.881904008140652," null"," null",2.19589965240923,1.5025643038077,0.933104971698908,0.7861263," 71260"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048771","GO:0048771"," tissue remodeling",0.542710158855786," -7.47128763871973"," 1.11947553852834",1.98677173426624,1.56601349931424,0.962811293587204,0.12855454," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090130","GO:0090130"," tissue migration",0.542710158855786," -7.64060171669641"," 0.922546836631846",1.98677173426624,1.40101434711612,0.962811293587204,0.12855454," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050817","GO:0050817"," coagulation",0.972355701283283," -7.13272627095198"," 0.757921653841224",2.2380461031288,1.61299625991676,0.960653062861078,0.13669912," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:2000379","GO:2000379"," positive regulation of reactive oxygen species metabolic process",0.40703261914184," -4.21527691964246"," 5.47581089840308",1.86332286012046,1.98465493775612,0.937760916565393,0.13690514," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1903426","GO:1903426"," regulation of reactive oxygen species biosynthetic process",0.25439538696365," null"," null",1.66275783168157,1.624582163625,0.958440694956743,0.82652649," 2000379"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010812","GO:0010812"," negative regulation of cell-substrate adhesion",0.350500310927695," -0.970161139626979"," 4.39434813362346",1.79934054945358,1.95867788263111,0.930674360704075,0.14339213," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051894","GO:0051894"," positive regulation of focal adhesion assembly",0.158290462999604," null"," null",1.46239799789896,1.82770520890154,0.909537652302979,0.71995334," 10812"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001953","GO:0001953"," negative regulation of cell-matrix adhesion",0.209169540392334," null"," null",1.57978359661681,1.76698171931748,0.933239516332556,0.78071598," 10812"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001952","GO:0001952"," regulation of cell-matrix adhesion",0.70100062185539," null"," null",2.09691001300806,1.70591900239313,0.947903792148599,0.82089059," 10812"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0150117","GO:0150117"," positive regulation of cell-substrate junction organization",0.186556617106676," null"," null",1.53147891704226,1.82340752611991,0.928440233903655,0.86326968," 10812"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051893","GO:0051893"," regulation of focal adhesion assembly",0.373113234213353," null"," null",1.82607480270083,1.77363754538234,0.922152299434866,0.92560199," 10812"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090109","GO:0090109"," regulation of cell-substrate junction assembly",0.373113234213353," null"," null",1.82607480270083,1.77363754538234,0.943311829153155,0.98297754," 10812"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051145","GO:0051145"," smooth muscle cell differentiation",0.20351630957092," -6.59044816808612"," -0.323707384071973",1.56820172406699,2.07908767670759,0.947950688151058,0.14487522," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1903960","GO:1903960"," negative regulation of anion transmembrane transport",0.0565323082141444," -0.614083224884419"," 6.58670523753284",1.04139268515823,1.85359472831668,0.94540019881891,0.14759315," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010506","GO:0010506"," regulation of autophagy",1.80338063203121," -5.35856643071842"," 4.86944363587577",2.50514997831991,1.84499973546319,0.951964860091447,0.15278644," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000018","GO:0000018"," regulation of DNA recombination",0.604895697891345," -5.10278645269092"," 5.01278729118546",2.03342375548695,-1.64500084388493,0.952752950720822,0.15942086," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006282","GO:0006282"," regulation of DNA repair",0.729266775962463," null"," null",2.11394335230684,-1.6167631059177,0.917989399851375,0.7644268," 18"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:2000779","GO:2000779"," regulation of double-strand break repair",0.474871388998813," null"," null",1.92941892571429,-1.71539580957112,0.920944123514225,0.8445826," 18"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010569","GO:0010569"," regulation of double-strand break repair via homologous recombination",0.271355079427893," null"," null",1.69019608002851,-1.62767629820329,0.924773630364397,0.86772096," 18"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0009954","GO:0009954"," proximal/distal pattern formation",0.180903386285262," -6.07128480251159"," -0.661821159832468",1.51851393987789,1.81987947379292,0.94413686348816,0.16144461," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010566","GO:0010566"," regulation of ketone biosynthetic process",0.0961049239640455," -6.38753376089004"," 3.99363040801031",1.25527250510331,1.95025198200757,0.959901354314937,0.16253468," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060841","GO:0060841"," venous blood vessel development",0.0791452314998021," -6.73945662768706"," -3.42942830656335",1.17609125905568,2.03685502376855,0.931546660056237,0.1642823," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
