"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0000226","GO:0000226","microtubule cytoskeleton organization",421,-0.488236785422363,-1.61334509854263,3.34885738778176e-07,0.00012731416038701,0.000111577580071089,2301,"tags=34%, list=19%, signal=29%","ENSG00000178295/ENSG00000115266/ENSG00000115561/ENSG00000160401/ENSG00000088833/ENSG00000101222/ENSG00000070193/ENSG00000068796/ENSG00000151422/ENSG00000074054/ENSG00000180376/ENSG00000183765/ENSG00000131437/ENSG00000184368/ENSG00000134278/ENSG00000105948/ENSG00000130640/ENSG00000072864/ENSG00000213397/ENSG00000196230/ENSG00000177082/ENSG00000105479/ENSG00000101350/ENSG00000181085/ENSG00000132436/ENSG00000147874/ENSG00000167216/ENSG00000138002/ENSG00000198003/ENSG00000237649/ENSG00000188229/ENSG00000179636/ENSG00000212916/ENSG00000284862/ENSG00000104983/ENSG00000122735/ENSG00000117155/ENSG00000111640/ENSG00000163462/ENSG00000175764/ENSG00000131899/ENSG00000118690/ENSG00000144451/ENSG00000277586/ENSG00000187446/ENSG00000272514/ENSG00000083535/ENSG00000162643/ENSG00000204104/ENSG00000151849/ENSG00000187726/ENSG00000138100/ENSG00000108961/ENSG00000136811/ENSG00000143228/ENSG00000181378/ENSG00000102981/ENSG00000154099/ENSG00000108395/ENSG00000140463/ENSG00000119661/ENSG00000165506/ENSG00000039139/ENSG00000141577/ENSG00000168309/ENSG00000044459/ENSG00000147316/ENSG00000137821/ENSG00000214367/ENSG00000155761/ENSG00000120440/ENSG00000137941/ENSG00000104671/ENSG00000131351/ENSG00000176225/ENSG00000074935/ENSG00000117632/ENSG00000196584/ENSG00000096093/ENSG00000141519/ENSG00000040275/ENSG00000139323/ENSG00000176749/ENSG00000110318/ENSG00000161800/ENSG00000166803/ENSG00000256061/ENSG00000080572/ENSG00000164109/ENSG00000177143/ENSG00000129810/ENSG00000141013/ENSG00000146425/ENSG00000149503/ENSG00000164118/ENSG00000103995/ENSG00000148935/ENSG00000128944/ENSG00000166483/ENSG00000244607/ENSG00000111554/ENSG00000151414/ENSG00000136122/ENSG00000156876/ENSG00000131044/ENSG00000186868/ENSG00000198901/ENSG00000160188/ENSG00000087586/ENSG00000101057/ENSG00000090889/ENSG00000100078/ENSG00000178999/ENSG00000088325/ENSG00000170312/ENSG00000163611/ENSG00000121621/ENSG00000180834/ENSG00000112984/ENSG00000142609/ENSG00000137807/ENSG00000013810/ENSG00000138778/ENSG00000154342/ENSG00000112029/ENSG00000112742/ENSG00000162063/ENSG00000172680/ENSG00000166851/ENSG00000157456/ENSG00000126787/ENSG00000172426/ENSG00000117650/ENSG00000152240/ENSG00000134057/ENSG00000066279/ENSG00000072832/ENSG00000123473/ENSG00000142731/ENSG00000080986/ENSG00000152763/ENSG00000243910/ENSG00000148482"
"GO:0045214","GO:0045214","sarcomere organization",30,-0.830988248792214,-2.0824907923963,3.47157317906771e-07,0.00012731416038701,0.000111577580071089,997,"tags=37%, list=8%, signal=34%","ENSG00000100625/ENSG00000105048/ENSG00000155657/ENSG00000129170/ENSG00000173991/ENSG00000170807/ENSG00000239474/ENSG00000122367/ENSG00000143318/ENSG00000177791/ENSG00000166317"
"GO:0050900","GO:0050900","leukocyte migration",269,0.40971607404981,1.77797607397322,7.02427798462937e-07,0.000203371332597085,0.000178233757172313,1770,"tags=31%, list=14%, signal=27%","ENSG00000211899/ENSG00000160683/ENSG00000007908/ENSG00000171522/ENSG00000112175/ENSG00000150455/ENSG00000237412/ENSG00000075340/ENSG00000162897/ENSG00000115232/ENSG00000137801/ENSG00000133789/ENSG00000162692/ENSG00000177398/ENSG00000101336/ENSG00000134830/ENSG00000123454/ENSG00000101280/ENSG00000169508/ENSG00000119630/ENSG00000169313/ENSG00000122592/ENSG00000100600/ENSG00000141968/ENSG00000136160/ENSG00000110080/ENSG00000177105/ENSG00000138135/ENSG00000165025/ENSG00000168918/ENSG00000177628/ENSG00000119919/ENSG00000021488/ENSG00000140678/ENSG00000182578/ENSG00000167207/ENSG00000141655/ENSG00000128340/ENSG00000184371/ENSG00000130300/ENSG00000089060/ENSG00000196415/ENSG00000015413/ENSG00000183087/ENSG00000261371/ENSG00000174600/ENSG00000153208/ENSG00000124126/ENSG00000147443/ENSG00000204472/ENSG00000160255/ENSG00000127129/ENSG00000166923/ENSG00000168329/ENSG00000107562/ENSG00000063660/ENSG00000147573/ENSG00000100311/ENSG00000165731/ENSG00000145147/ENSG00000091879/ENSG00000172817/ENSG00000151651/ENSG00000121966/ENSG00000162512/ENSG00000136286/ENSG00000213949/ENSG00000110651/ENSG00000102879/ENSG00000170890/ENSG00000121053/ENSG00000183018/ENSG00000271447/ENSG00000151490/ENSG00000168421/ENSG00000204305/ENSG00000111679/ENSG00000164251/ENSG00000102181/ENSG00000197635/ENSG00000117407/ENSG00000157404/ENSG00000186810/ENSG00000090863"
"GO:0051321","GO:0051321","meiotic cell cycle",151,-0.590250065427415,-1.83512419141889,7.5894448990592e-07,0.000208747681948623,0.000182945566514164,2473,"tags=50%, list=20%, signal=41%","ENSG00000187790/ENSG00000177302/ENSG00000114251/ENSG00000152430/ENSG00000127564/ENSG00000185627/ENSG00000113318/ENSG00000181773/ENSG00000132383/ENSG00000134278/ENSG00000196074/ENSG00000163806/ENSG00000130640/ENSG00000020922/ENSG00000154473/ENSG00000188425/ENSG00000181085/ENSG00000178966/ENSG00000132436/ENSG00000168556/ENSG00000047188/ENSG00000149311/ENSG00000141255/ENSG00000162039/ENSG00000154920/ENSG00000095627/ENSG00000136492/ENSG00000085999/ENSG00000179218/ENSG00000174371/ENSG00000177138/ENSG00000143228/ENSG00000116062/ENSG00000198765/ENSG00000133101/ENSG00000178460/ENSG00000188486/ENSG00000173809/ENSG00000184571/ENSG00000196584/ENSG00000173769/ENSG00000113575/ENSG00000120498/ENSG00000077800/ENSG00000143452/ENSG00000051180/ENSG00000173715/ENSG00000147082/ENSG00000129810/ENSG00000077935/ENSG00000010292/ENSG00000149503/ENSG00000204410/ENSG00000100814/ENSG00000136824/ENSG00000249961/ENSG00000137090/ENSG00000160188/ENSG00000087586/ENSG00000160207/ENSG00000197275/ENSG00000100918/ENSG00000066923/ENSG00000152670/ENSG00000121621/ENSG00000112029/ENSG00000112742/ENSG00000131747/ENSG00000172680/ENSG00000166851/ENSG00000157456/ENSG00000117650/ENSG00000138587/ENSG00000156509/ENSG00000183324/ENSG00000178997"
"GO:0006613","GO:0006613","cotranslational protein targeting to membrane",81,0.587834471113975,2.08686471892129,8.88726567765833e-07,0.000232804040441898,0.000204028455156266,3403,"tags=73%, list=28%, signal=53%","ENSG00000186468/ENSG00000233927/ENSG00000162244/ENSG00000125691/ENSG00000182899/ENSG00000158552/ENSG00000197756/ENSG00000171858/ENSG00000164587/ENSG00000231500/ENSG00000142534/ENSG00000063177/ENSG00000134419/ENSG00000156482/ENSG00000145592/ENSG00000174748/ENSG00000148303/ENSG00000083845/ENSG00000161016/ENSG00000137154/ENSG00000112306/ENSG00000109475/ENSG00000108107/ENSG00000105640/ENSG00000166441/ENSG00000136942/ENSG00000149273/ENSG00000147604/ENSG00000142937/ENSG00000110700/ENSG00000163682/ENSG00000008988/ENSG00000198918/ENSG00000221983/ENSG00000145425/ENSG00000131469/ENSG00000114391/ENSG00000118181/ENSG00000198242/ENSG00000188846/ENSG00000142541/ENSG00000182774/ENSG00000171863/ENSG00000172809/ENSG00000198755/ENSG00000130255/ENSG00000167526/ENSG00000197958/ENSG00000170889/ENSG00000174444/ENSG00000142676/ENSG00000122026/ENSG00000105193/ENSG00000105372/ENSG00000137818/ENSG00000108298/ENSG00000115268/ENSG00000168028/ENSG00000089157"
"GO:0003341","GO:0003341","cilium movement",82,-0.664147868300891,-1.9451903026023,9.971361456892e-07,0.000240873912875368,0.000211100856489095,2326,"tags=61%, list=19%, signal=50%","ENSG00000058668/ENSG00000160401/ENSG00000101222/ENSG00000115353/ENSG00000047578/ENSG00000105479/ENSG00000075073/ENSG00000166171/ENSG00000198003/ENSG00000168556/ENSG00000004809/ENSG00000179636/ENSG00000284862/ENSG00000147596/ENSG00000122735/ENSG00000118690/ENSG00000144451/ENSG00000151023/ENSG00000272514/ENSG00000162643/ENSG00000183833/ENSG00000125863/ENSG00000181378/ENSG00000154099/ENSG00000140463/ENSG00000165506/ENSG00000165115/ENSG00000039139/ENSG00000141577/ENSG00000156042/ENSG00000155761/ENSG00000179532/ENSG00000141519/ENSG00000112981/ENSG00000159079/ENSG00000256061/ENSG00000080572/ENSG00000141013/ENSG00000125409/ENSG00000146221/ENSG00000158023/ENSG00000131044/ENSG00000100078/ENSG00000152670/ENSG00000167858/ENSG00000172426/ENSG00000171885/ENSG00000084674/ENSG00000152763/ENSG00000132681"
"GO:0050853","GO:0050853","B cell receptor signaling pathway",38,0.730046615499546,2.27893267774108,1.19316922181906e-06,0.000273484328717776,0.000239680484032074,1053,"tags=32%, list=9%, signal=29%","ENSG00000012124/ENSG00000211899/ENSG00000196092/ENSG00000105369/ENSG00000159216/ENSG00000081189/ENSG00000010671/ENSG00000165025/ENSG00000160999/ENSG00000131378/ENSG00000166501/ENSG00000196950"
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity",115,-0.603129664386077,-1.83342355268802,4.98192716590128e-06,0.00101502153109715,0.000889560484203815,1008,"tags=20%, list=8%, signal=19%","ENSG00000129355/ENSG00000135744/ENSG00000140093/ENSG00000167711/ENSG00000148204/ENSG00000157150/ENSG00000116133/ENSG00000184500/ENSG00000113889/ENSG00000114270/ENSG00000151655/ENSG00000149131/ENSG00000090512/ENSG00000125730/ENSG00000099937/ENSG00000100665/ENSG00000106804/ENSG00000106927/ENSG00000162267/ENSG00000117601/ENSG00000166535/ENSG00000012223/ENSG00000145192"
"GO:0010927","GO:0010927","cellular component assembly involved in morphogenesis",72,-0.666368975750584,-1.92142069002205,6.33207421002359e-06,0.00124402643676213,0.00109025939405669,1151,"tags=21%, list=9%, signal=19%","ENSG00000133392/ENSG00000100625/ENSG00000105048/ENSG00000155657/ENSG00000100078/ENSG00000129170/ENSG00000173991/ENSG00000170807/ENSG00000239474/ENSG00000197893/ENSG00000122367/ENSG00000143632/ENSG00000143318/ENSG00000177791/ENSG00000166317"
"GO:0065004","GO:0065004","protein-DNA complex assembly",137,-0.580881448924,-1.79483978749239,6.88895501662408e-06,0.00130676350160169,0.00114524188661119,3071,"tags=47%, list=25%, signal=36%","ENSG00000132475/ENSG00000120334/ENSG00000141510/ENSG00000063978/ENSG00000181163/ENSG00000161057/ENSG00000277157/ENSG00000119335/ENSG00000093009/ENSG00000151725/ENSG00000147601/ENSG00000111358/ENSG00000166508/ENSG00000106399/ENSG00000154767/ENSG00000145736/ENSG00000100519/ENSG00000189060/ENSG00000105011/ENSG00000189403/ENSG00000132383/ENSG00000132780/ENSG00000117505/ENSG00000087191/ENSG00000135336/ENSG00000143799/ENSG00000175792/ENSG00000075856/ENSG00000127616/ENSG00000013275/ENSG00000164104/ENSG00000099284/ENSG00000187475/ENSG00000162521/ENSG00000118900/ENSG00000112312/ENSG00000117748/ENSG00000188312/ENSG00000112118/ENSG00000178460/ENSG00000188486/ENSG00000102384/ENSG00000100297/ENSG00000129534/ENSG00000051180/ENSG00000076003/ENSG00000197837/ENSG00000167842/ENSG00000196497/ENSG00000167670/ENSG00000166451/ENSG00000119969/ENSG00000104738/ENSG00000101812/ENSG00000100162/ENSG00000159055/ENSG00000135547/ENSG00000183598/ENSG00000102901/ENSG00000073111/ENSG00000138778/ENSG00000117724/ENSG00000126787/ENSG00000159259/ENSG00000123219"
"GO:0019835","GO:0019835","cytolysis",14,-0.883282659139668,-1.91674149780207,9.44519341287118e-06,0.00173193363214014,0.00151785915196316,140,"tags=36%, list=1%, signal=35%","ENSG00000176919/ENSG00000113600/ENSG00000106804/ENSG00000021852/ENSG00000157131"
"GO:0007252","GO:0007252","I-kappaB phosphorylation",13,0.86499477661165,2.13349801604155,1.26899004957644e-05,0.0021814732071,0.00191183369311187,11,"tags=15%, list=0%, signal=15%","ENSG00000196664/ENSG00000207864"
"GO:0006941","GO:0006941","striated muscle contraction",129,-0.555281899583284,-1.7019113719235,2.05491664900006e-05,0.00325549150403791,0.00285309868798852,1167,"tags=21%, list=10%, signal=19%","ENSG00000198336/ENSG00000130598/ENSG00000136574/ENSG00000105048/ENSG00000177098/ENSG00000149925/ENSG00000155657/ENSG00000129170/ENSG00000158286/ENSG00000100678/ENSG00000105711/ENSG00000283927/ENSG00000173991/ENSG00000185482/ENSG00000138622/ENSG00000123700/ENSG00000170175/ENSG00000120457/ENSG00000133055/ENSG00000239474/ENSG00000092054/ENSG00000101470/ENSG00000248746/ENSG00000018625/ENSG00000143318/ENSG00000164708/ENSG00000168530"
"GO:0071824","GO:0071824","protein-DNA complex subunit organization",162,-0.547285599430304,-1.7169168340277,2.13047980631458e-05,0.00325549150403791,0.00285309868798852,3071,"tags=43%, list=25%, signal=32%","ENSG00000132475/ENSG00000120334/ENSG00000141510/ENSG00000063978/ENSG00000181163/ENSG00000161057/ENSG00000277157/ENSG00000119335/ENSG00000093009/ENSG00000151725/ENSG00000147601/ENSG00000189308/ENSG00000111358/ENSG00000166508/ENSG00000106399/ENSG00000154767/ENSG00000145736/ENSG00000068878/ENSG00000066117/ENSG00000100519/ENSG00000189060/ENSG00000105011/ENSG00000189403/ENSG00000132383/ENSG00000132780/ENSG00000117505/ENSG00000087191/ENSG00000135336/ENSG00000143799/ENSG00000175792/ENSG00000075856/ENSG00000127616/ENSG00000178028/ENSG00000013275/ENSG00000164104/ENSG00000099284/ENSG00000187475/ENSG00000162521/ENSG00000118900/ENSG00000112312/ENSG00000117748/ENSG00000188312/ENSG00000112118/ENSG00000178460/ENSG00000188486/ENSG00000102384/ENSG00000100297/ENSG00000129534/ENSG00000051180/ENSG00000076003/ENSG00000197837/ENSG00000167842/ENSG00000196497/ENSG00000167670/ENSG00000166451/ENSG00000119969/ENSG00000104738/ENSG00000101812/ENSG00000100162/ENSG00000159055/ENSG00000135547/ENSG00000183598/ENSG00000102901/ENSG00000073111/ENSG00000138778/ENSG00000117724/ENSG00000126787/ENSG00000159259/ENSG00000123219"
"GO:0006695","GO:0006695","cholesterol biosynthetic process",60,-0.67045514259788,-1.87200714195416,2.99496737521982e-05,0.00433560935028532,0.00379970930152542,2775,"tags=60%, list=23%, signal=47%","ENSG00000120837/ENSG00000119927/ENSG00000015520/ENSG00000163344/ENSG00000170522/ENSG00000130203/ENSG00000111684/ENSG00000278540/ENSG00000143815/ENSG00000132196/ENSG00000113161/ENSG00000198911/ENSG00000172893/ENSG00000148377/ENSG00000001626/ENSG00000167910/ENSG00000205808/ENSG00000109929/ENSG00000118137/ENSG00000099194/ENSG00000147155/ENSG00000079459/ENSG00000149809/ENSG00000100003/ENSG00000167508/ENSG00000052802/ENSG00000147383/ENSG00000116133/ENSG00000112972/ENSG00000110921/ENSG00000001630/ENSG00000160752/ENSG00000169710/ENSG00000160285/ENSG00000104549/ENSG00000084674"
"GO:1902653","GO:1902653","secondary alcohol biosynthetic process",60,-0.67045514259788,-1.87200714195416,2.99496737521982e-05,0.00433560935028532,0.00379970930152542,2775,"tags=60%, list=23%, signal=47%","ENSG00000120837/ENSG00000119927/ENSG00000015520/ENSG00000163344/ENSG00000170522/ENSG00000130203/ENSG00000111684/ENSG00000278540/ENSG00000143815/ENSG00000132196/ENSG00000113161/ENSG00000198911/ENSG00000172893/ENSG00000148377/ENSG00000001626/ENSG00000167910/ENSG00000205808/ENSG00000109929/ENSG00000118137/ENSG00000099194/ENSG00000147155/ENSG00000079459/ENSG00000149809/ENSG00000100003/ENSG00000167508/ENSG00000052802/ENSG00000147383/ENSG00000116133/ENSG00000112972/ENSG00000110921/ENSG00000001630/ENSG00000160752/ENSG00000169710/ENSG00000160285/ENSG00000104549/ENSG00000084674"
"GO:0030049","GO:0030049","muscle filament sliding",25,-0.795312618542935,-1.9155077331466,3.4121960168615e-05,0.00442006457991607,0.00387372549986426,1539,"tags=52%, list=13%, signal=46%","ENSG00000086967/ENSG00000114854/ENSG00000198336/ENSG00000130598/ENSG00000105048/ENSG00000175084/ENSG00000155657/ENSG00000173991/ENSG00000092054/ENSG00000101470/ENSG00000248746/ENSG00000143632/ENSG00000168530"
"GO:0033275","GO:0033275","actin-myosin filament sliding",25,-0.795312618542935,-1.9155077331466,3.4121960168615e-05,0.00442006457991607,0.00387372549986426,1539,"tags=52%, list=13%, signal=46%","ENSG00000086967/ENSG00000114854/ENSG00000198336/ENSG00000130598/ENSG00000105048/ENSG00000175084/ENSG00000155657/ENSG00000173991/ENSG00000092054/ENSG00000101470/ENSG00000248746/ENSG00000143632/ENSG00000168530"
"GO:0001539","GO:0001539","cilium or flagellum-dependent cell motility",64,-0.650601249750159,-1.83001858983268,3.45505866090513e-05,0.00442006457991607,0.00387372549986426,2326,"tags=59%, list=19%, signal=48%","ENSG00000058668/ENSG00000160401/ENSG00000115353/ENSG00000075073/ENSG00000166171/ENSG00000168556/ENSG00000004809/ENSG00000179636/ENSG00000158486/ENSG00000284862/ENSG00000147596/ENSG00000122735/ENSG00000118690/ENSG00000144451/ENSG00000151023/ENSG00000272514/ENSG00000162643/ENSG00000183914/ENSG00000125863/ENSG00000181378/ENSG00000140463/ENSG00000165506/ENSG00000039139/ENSG00000141577/ENSG00000096093/ENSG00000141519/ENSG00000080572/ENSG00000141013/ENSG00000125409/ENSG00000146221/ENSG00000158023/ENSG00000131044/ENSG00000100078/ENSG00000152670/ENSG00000167858/ENSG00000172426/ENSG00000084674/ENSG00000132681"
"GO:0060285","GO:0060285","cilium-dependent cell motility",64,-0.650601249750159,-1.83001858983268,3.45505866090513e-05,0.00442006457991607,0.00387372549986426,2326,"tags=59%, list=19%, signal=48%","ENSG00000058668/ENSG00000160401/ENSG00000115353/ENSG00000075073/ENSG00000166171/ENSG00000168556/ENSG00000004809/ENSG00000179636/ENSG00000158486/ENSG00000284862/ENSG00000147596/ENSG00000122735/ENSG00000118690/ENSG00000144451/ENSG00000151023/ENSG00000272514/ENSG00000162643/ENSG00000183914/ENSG00000125863/ENSG00000181378/ENSG00000140463/ENSG00000165506/ENSG00000039139/ENSG00000141577/ENSG00000096093/ENSG00000141519/ENSG00000080572/ENSG00000141013/ENSG00000125409/ENSG00000146221/ENSG00000158023/ENSG00000131044/ENSG00000100078/ENSG00000152670/ENSG00000167858/ENSG00000172426/ENSG00000084674/ENSG00000132681"
"GO:0044770","GO:0044770","cell cycle phase transition",459,-0.43844275625642,-1.45333437835061,4.37160686643324e-05,0.00522787160266289,0.004581684084271,3021,"tags=37%, list=25%, signal=29%","ENSG00000167797/ENSG00000198791/ENSG00000176208/ENSG00000108671/ENSG00000047410/ENSG00000164695/ENSG00000141510/ENSG00000198176/ENSG00000108465/ENSG00000176907/ENSG00000181163/ENSG00000161057/ENSG00000135249/ENSG00000110200/ENSG00000126067/ENSG00000093009/ENSG00000086827/ENSG00000171848/ENSG00000100902/ENSG00000153107/ENSG00000005249/ENSG00000131462/ENSG00000041357/ENSG00000109917/ENSG00000175166/ENSG00000140534/ENSG00000176890/ENSG00000100567/ENSG00000166508/ENSG00000106399/ENSG00000198783/ENSG00000099341/ENSG00000154767/ENSG00000148019/ENSG00000111907/ENSG00000089053/ENSG00000126457/ENSG00000068878/ENSG00000058668/ENSG00000100519/ENSG00000101412/ENSG00000178295/ENSG00000127564/ENSG00000135083/ENSG00000136930/ENSG00000185627/ENSG00000109132/ENSG00000168411/ENSG00000143106/ENSG00000070193/ENSG00000006634/ENSG00000087206/ENSG00000074054/ENSG00000135679/ENSG00000132383/ENSG00000115233/ENSG00000183765/ENSG00000106462/ENSG00000121774/ENSG00000132780/ENSG00000163806/ENSG00000020922/ENSG00000072864/ENSG00000154473/ENSG00000131467/ENSG00000103035/ENSG00000213397/ENSG00000196230/ENSG00000087191/ENSG00000179051/ENSG00000070808/ENSG00000181817/ENSG00000181085/ENSG00000146648/ENSG00000135336/ENSG00000147874/ENSG00000176248/ENSG00000100823/ENSG00000188229/ENSG00000053900/ENSG00000013275/ENSG00000108106/ENSG00000149311/ENSG00000173692/ENSG00000152669/ENSG00000151247/ENSG00000097046/ENSG00000146143/ENSG00000101868/ENSG00000222028/ENSG00000151849/ENSG00000228716/ENSG00000112312/ENSG00000092853/ENSG00000065328/ENSG00000172273/ENSG00000117748/ENSG00000136811/ENSG00000075218/ENSG00000285816/ENSG00000163781/ENSG00000133101/ENSG00000141577/ENSG00000168309/ENSG00000112118/ENSG00000214367/ENSG00000138411/ENSG00000131351/ENSG00000115942/ENSG00000173769/ENSG00000124688/ENSG00000100297/ENSG00000040275/ENSG00000198835/ENSG00000129355/ENSG00000076003/ENSG00000173207/ENSG00000135046/ENSG00000164109/ENSG00000117266/ENSG00000147082/ENSG00000132646/ENSG00000129173/ENSG00000159147/ENSG00000103995/ENSG00000104738/ENSG00000166483/ENSG00000120539/ENSG00000128789/ENSG00000175063/ENSG00000136122/ENSG00000165304/ENSG00000118193/ENSG00000146670/ENSG00000072571/ENSG00000087586/ENSG00000178999/ENSG00000088325/ENSG00000170312/ENSG00000073111/ENSG00000138395/ENSG00000204086/ENSG00000013810/ENSG00000138778/ENSG00000117724/ENSG00000122641/ENSG00000112029/ENSG00000164815/ENSG00000112742/ENSG00000162063/ENSG00000165891/ENSG00000172680/ENSG00000166851/ENSG00000157456/ENSG00000145386/ENSG00000126787/ENSG00000140015/ENSG00000143476/ENSG00000117650/ENSG00000011426/ENSG00000152240/ENSG00000134057/ENSG00000283927/ENSG00000105219/ENSG00000111206/ENSG00000142731/ENSG00000080986/ENSG00000161692/ENSG00000119715/ENSG00000100479/ENSG00000136235"
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",152,-0.536296347934627,-1.66944441348636,5.12157752029007e-05,0.00574975468145218,0.00503906015959797,1684,"tags=28%, list=14%, signal=24%","ENSG00000120729/ENSG00000134873/ENSG00000101542/ENSG00000109943/ENSG00000107736/ENSG00000072071/ENSG00000145934/ENSG00000158258/ENSG00000177707/ENSG00000136099/ENSG00000124215/ENSG00000171217/ENSG00000118137/ENSG00000170017/ENSG00000144619/ENSG00000148204/ENSG00000086570/ENSG00000218336/ENSG00000152583/ENSG00000169760/ENSG00000146555/ENSG00000177103/ENSG00000117154/ENSG00000148948/ENSG00000163347/ENSG00000009694/ENSG00000156642/ENSG00000189143/ENSG00000169306/ENSG00000132821/ENSG00000121871/ENSG00000110400/ENSG00000145526/ENSG00000139211/ENSG00000105695/ENSG00000099889/ENSG00000156284/ENSG00000148600/ENSG00000106404/ENSG00000040731/ENSG00000158887/ENSG00000165376"
"GO:0007517","GO:0007517","muscle organ development",247,-0.490307094568106,-1.58386284882237,5.8412889961523e-05,0.00642658615356676,0.00563223233734264,1507,"tags=21%, list=12%, signal=18%","ENSG00000167244/ENSG00000114854/ENSG00000162729/ENSG00000138136/ENSG00000157119/ENSG00000186895/ENSG00000167612/ENSG00000072840/ENSG00000127124/ENSG00000185551/ENSG00000132429/ENSG00000101605/ENSG00000183691/ENSG00000128710/ENSG00000100625/ENSG00000137868/ENSG00000113083/ENSG00000155657/ENSG00000135547/ENSG00000120738/ENSG00000105989/ENSG00000129170/ENSG00000154342/ENSG00000117724/ENSG00000184058/ENSG00000107831/ENSG00000173991/ENSG00000100628/ENSG00000170989/ENSG00000185482/ENSG00000060718/ENSG00000036448/ENSG00000135903/ENSG00000128709/ENSG00000126778/ENSG00000102554/ENSG00000152192/ENSG00000187616/ENSG00000142700/ENSG00000133937/ENSG00000122180/ENSG00000239474/ENSG00000092054/ENSG00000017427/ENSG00000248746/ENSG00000111049/ENSG00000143632/ENSG00000180209/ENSG00000143318/ENSG00000170681/ENSG00000177791"
"GO:0030195","GO:0030195","negative regulation of blood coagulation",28,-0.7477250730776,-1.84154497325104,7.29984668948855e-05,0.0075766899318635,0.00664017831933616,808,"tags=39%, list=7%, signal=37%","ENSG00000167711/ENSG00000184500/ENSG00000115718/ENSG00000113889/ENSG00000140873/ENSG00000122861/ENSG00000149131/ENSG00000080618/ENSG00000091583/ENSG00000171564/ENSG00000171557"
"GO:0014706","GO:0014706","striated muscle tissue development",278,-0.482462814905972,-1.56666141265915,8.31486877346658e-05,0.00776478101026158,0.00680502052775056,1507,"tags=21%, list=12%, signal=18%","ENSG00000167244/ENSG00000114854/ENSG00000162729/ENSG00000179218/ENSG00000157119/ENSG00000186895/ENSG00000167612/ENSG00000127124/ENSG00000089225/ENSG00000185551/ENSG00000133392/ENSG00000132429/ENSG00000101605/ENSG00000183691/ENSG00000128710/ENSG00000136574/ENSG00000100625/ENSG00000061492/ENSG00000112837/ENSG00000113083/ENSG00000077092/ENSG00000155657/ENSG00000135547/ENSG00000120738/ENSG00000105989/ENSG00000129170/ENSG00000154342/ENSG00000117724/ENSG00000184058/ENSG00000134057/ENSG00000107831/ENSG00000173991/ENSG00000100628/ENSG00000170989/ENSG00000185482/ENSG00000078900/ENSG00000060718/ENSG00000036448/ENSG00000128709/ENSG00000126778/ENSG00000078579/ENSG00000102554/ENSG00000152192/ENSG00000142700/ENSG00000122180/ENSG00000133454/ENSG00000239474/ENSG00000197893/ENSG00000092054/ENSG00000017427/ENSG00000248746/ENSG00000111049/ENSG00000143632/ENSG00000180209/ENSG00000198796/ENSG00000143318/ENSG00000177791"
"GO:0034390","GO:0034390","smooth muscle cell apoptotic process",20,-0.813775703382694,-1.88435951496691,9.42341209292011e-05,0.00822828411478627,0.00721123264587705,381,"tags=25%, list=3%, signal=24%","ENSG00000111537/ENSG00000168811/ENSG00000113302/ENSG00000091583/ENSG00000017427"
"GO:0034391","GO:0034391","regulation of smooth muscle cell apoptotic process",20,-0.813775703382694,-1.88435951496691,9.42341209292011e-05,0.00822828411478627,0.00721123264587705,381,"tags=25%, list=3%, signal=24%","ENSG00000111537/ENSG00000168811/ENSG00000113302/ENSG00000091583/ENSG00000017427"
"GO:0032635","GO:0032635","interleukin-6 production",76,0.534629336332278,1.87425039863615,9.88156205490986e-05,0.00839623699194411,0.00735842582173653,1724,"tags=37%, list=14%, signal=32%","ENSG00000196664/ENSG00000112116/ENSG00000150455/ENSG00000267200/ENSG00000163794/ENSG00000134830/ENSG00000165025/ENSG00000168918/ENSG00000177628/ENSG00000125538/ENSG00000167207/ENSG00000183087/ENSG00000101425/ENSG00000174130/ENSG00000204472/ENSG00000101916/ENSG00000172247/ENSG00000187796/ENSG00000169129/ENSG00000172216/ENSG00000160703/ENSG00000051523/ENSG00000204305/ENSG00000115267/ENSG00000111679/ENSG00000104312/ENSG00000164251/ENSG00000118503"
